name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;conditions;icon;stations
london;2013-09-01T10:00:00;14.6;14.6;7.5;62.46;0;0;;0;0;;0.1;293;1031.2;90;37.4;337.8;1.2;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T11:00:00;15.3;15.3;7.4;58.92;0;0;;0;0;;0.1;293;1030.9;90;32.9;534;1.9;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T12:00:00;17.5;17.5;7.5;51.89;0;0;;0;0;;0.1;280;1030.6;90;31.8;514.8;1.9;5;Partially cloudy;partly-cloudy-day;03769099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T13:00:00;17.2;17.2;7.4;52.76;0;0;;0;0;;0.1;275;1030;90;39.3;390;1.4;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03772099999,03770099999
london;2013-09-01T14:00:00;19.6;19.6;7.7;45.88;0;0;;0;0;;0.1;265;1029.7;90;39.1;486.8;1.8;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T15:00:00;19.8;19.8;7.4;44.52;0;0;;0;0;;0.1;270;1029.3;90;34.9;520;1.9;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T16:00:00;20.5;20.5;7.5;42.78;0;0;;0;0;;0.1;266;1028.8;73.6;34.9;428.8;1.5;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T17:00:00;21.3;21.3;7.9;41.89;0;0;;0;0;;0.1;256;1028;73.6;36.3;275.6;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T18:00:00;20.5;20.5;8.1;44.59;0;0;;0;0;;0.1;261;1027.8;73.3;41.1;128;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T19:00:00;20;20;8.6;47.75;0;0;;0;0;;0.1;255;1027.5;86.3;45.4;18;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T20:00:00;19.1;19.1;9;51.93;0;0;;0;0;;0.1;253;1027.6;93.9;38.1;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T21:00:00;18;18;9.5;57.23;0;0;;0;0;;0.1;262;1027.9;89.1;37.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T22:00:00;17;17;9.6;61.53;0;0;;0;0;;0.1;267;1028.1;64.8;34.2;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-01T23:00:00;16.3;16.3;9.7;64.96;0;0;;0;0;;0.1;262;1028.2;61.6;31.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T00:00:00;15.5;15.5;9.9;69.12;0;0;;0;0;;0.1;273;1028.2;63;33.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T01:00:00;14.6;14.6;10;73.56;0;0;;0;0;;0.1;281;1028.1;43.4;33.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T02:00:00;13.8;13.8;9.8;76.46;0;0;;0;0;;0.1;274;1027.9;10;24.7;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T03:00:00;13.5;13.5;9.7;77.56;0;0;;0;0;;0.1;276;1027.6;30;28.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T04:00:00;13.1;13.1;9.4;78.18;0;0;;0;0;;0.1;261;1027.1;32.7;25.3;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T05:00:00;12.6;12.6;9.5;81.14;0;0;;0;0;;0.1;248;1027;22.8;23.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T06:00:00;12.3;12.3;9.3;81.96;0;0;;0;0;;0.1;252;1027.2;13.9;23.1;18.5;0.1;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T07:00:00;12.5;12.5;9.5;81.63;0;0;;0;0;;0.1;248;1027.2;60;25.4;146.8;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T08:00:00;13.8;13.8;10.3;79.08;0;0;;0;0;;0.1;258;1027.3;90;31.2;310;1.1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T09:00:00;15.1;15.1;10.6;74.45;0;0;;0;0;;0.1;270;1027.6;80;32.5;464.5;1.7;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T10:00:00;16.3;16.3;10.7;69.38;0;0;;0;0;;0.1;276;1027.8;90;34.9;585.5;2.1;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T11:00:00;18.6;18.6;11;61.17;0;0;;0;0;;0.1;272;1027.8;80;34;676.5;2.4;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T12:00:00;21.1;21.1;11.7;54.68;0;0;;0;0;;0.1;302;1027.4;80;37.7;734.5;2.6;7;Partially cloudy;partly-cloudy-day;03769099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T13:00:00;22.1;22.1;12.3;53.7;0;0;;0;0;;0.1;286;1026.9;80;43.1;729.5;2.6;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T14:00:00;23.1;23.1;12.9;52.4;0;0;;0;0;;0.1;284;1026.6;60;46.8;682.3;2.5;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T15:00:00;24.8;24.8;12.9;47.48;0;0;;0;0;;0.1;314;1026.4;50;45.8;591;2.1;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T16:00:00;24.8;24.8;12.9;47.42;0;0;;0;0;;0.1;301;1026;30;50;453.1;1.6;5;Partially cloudy;partly-cloudy-day;03680099999,03672099999,03772099999,03770099999
london;2013-09-02T17:00:00;25.3;25.3;13.2;46.86;0;0;;0;0;;0.1;302;1025.9;39.5;44.4;290.3;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T18:00:00;24.8;24.8;13.2;48.41;0;0;;0;0;;0.1;289;1025.9;21.2;50;134.6;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T19:00:00;23.8;23.8;13.4;52.1;0;0;;0;0;;0.1;302;1026;10;44.5;17.3;0.1;0;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T20:00:00;22.5;22.5;13.5;56.55;0;0;;0;0;;0.1;290;1026.6;40;45.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T21:00:00;21.3;21.3;13.8;62;0;0;;0;0;;0;299;1027.1;2.6;39.9;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T22:00:00;20.1;20.1;13.8;67.04;0;0;;0;0;;0;303;1027.6;20.7;38.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-02T23:00:00;20.5;20.5;13.8;65.51;0;0;;0;0;;0.1;304;1027.9;61.9;41.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T00:00:00;20.1;20.1;13.7;66.41;0;0;;0;0;;0;293;1028;88.9;40.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T01:00:00;19.1;19.1;13.5;70.09;0;0;;0;0;;0;316;1027.8;94.5;41.8;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T02:00:00;18.1;18.1;13.1;72.53;0;0;;0;0;;0;292;1027.6;94.3;35;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T03:00:00;17.3;17.3;13;75.68;0;0;;0;0;;0;311;1027.8;94.3;26.1;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T04:00:00;16.1;16.1;12.7;80.01;0;0;;0;0;;0;303;1027.7;93.7;20.3;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T05:00:00;15.1;15.1;12.4;83.54;0;0;;0;0;;0;359;1027.6;71.3;20.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T06:00:00;14.6;14.6;12;84.31;0;0;;0;0;;0;337;1027.7;46.5;19.7;15.9;0.1;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T07:00:00;14.5;14.5;12.2;85.77;0;0;;0;0;;0;326;1027.9;10;16.4;128.5;0.5;1;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T08:00:00;15.3;15.3;13.8;90.56;0;0;;0;0;;0;304;1028.1;26.4;19.5;297.8;1.1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T09:00:00;18.1;18.1;14.6;79.93;0;0;;0;0;;0;357;1028.3;69.1;25.8;443.9;1.6;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T10:00:00;18.8;18.8;14.6;76.32;0;0;;0;0;;0;338;1028.3;93.7;29.3;555.5;2;6;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T11:00:00;20.6;20.6;14.8;68.98;0;0;;0;0;;0;40;1028.3;88.1;30.3;640.5;2.3;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T12:00:00;21.6;21.6;14.6;64.39;0;0;;0;0;;0;167;1028;77;28.6;653;2.4;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T13:00:00;22.8;22.8;14.7;60.05;0;0;;0;0;;0;216;1027.7;73.6;29.6;563;2;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T14:00:00;24.6;24.6;14.6;53.53;0;0;;0;0;;0;274;1027.3;81.7;34.2;592.5;2.1;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T15:00:00;23.4;23.4;14.3;56.71;0;0;;0;0;;0;188;1026.9;61.4;41.6;544;2;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T16:00:00;24.1;24.1;13.5;51.42;0;0;;0;0;24.1;0.1;22;1026.3;61.5;47.8;434.8;1.6;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T17:00:00;23.8;23.8;13.7;52.89;0;0;;0;0;;0;21;1025.9;68.9;44;261.4;0.9;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T18:00:00;24;24;13.8;52.62;0;0;;0;0;;0;205;1025.5;61.3;44.6;120.1;0.4;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T19:00:00;22.4;22.4;14.1;59.51;0;0;;0;0;;0;150;1025.3;10;43;15.2;0.1;0;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T20:00:00;20.4;20.4;14.2;67.99;0;0;;0;0;;0;257;1025.3;18.9;39;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T21:00:00;19.1;19.1;14.5;74.51;0;0;;0;0;;0;191;1025.7;32;30.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T22:00:00;19;19;14.2;73.52;0;0;;0;0;;0;215;1025.8;10;29.8;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-03T23:00:00;18.1;18.1;14.2;77.66;0;0;;0;0;;0;214;1025.7;10;21.4;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T00:00:00;16.8;16.8;13.6;81.23;0;0;;0;0;;0;347;1025.6;38.6;21.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T01:00:00;16.5;16.5;13.3;81.21;0;0;;0;0;;0;232;1025.1;10;18.1;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T02:00:00;15.8;15.8;13;83.2;0;0;;0;0;;0;244;1024.8;0;22;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T03:00:00;15.3;15.3;12.7;84.2;0;0;;0;0;;0;338;1024.6;10;13.6;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T04:00:00;15.1;15.1;12.3;83.34;0;0;;0;0;;0;28;1024.3;30;12.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T05:00:00;15.1;15.1;12.2;82.43;0;0;;0;0;;0;75;1023.9;2.1;22.5;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T06:00:00;14.8;14.8;11.6;81.17;0;0;;0;0;;0;25;1023.7;1.1;19;15.8;0.1;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T07:00:00;14.6;14.6;11.6;82.07;0;0;;0;0;;0;357;1023.5;36.1;14.1;137.1;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T08:00:00;15.8;15.8;13.3;85.07;0;0;;0;0;;0;24;1023.2;10;21.3;299;1.1;3;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T09:00:00;17.6;17.6;15.5;87.93;0;0;;0;0;;0;77;1023;10;14.7;455.8;1.6;5;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T10:00:00;20.6;20.6;15.4;72.4;0;0;;0;0;;0.1;104;1022.7;10;15.7;587.3;2.1;6;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T11:00:00;22.4;22.4;15.4;64.79;0;0;;0;0;;0.1;110;1022.1;10;16.8;682;2.5;7;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T12:00:00;23.9;23.9;15.3;58.62;0;0;;0;0;;0.1;157;1021.6;30;24.9;732;2.6;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T13:00:00;24.7;24.7;13.4;49.5;0;0;;0;0;;0.1;156;1020.8;26.6;26.9;732;2.6;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T14:00:00;26.1;26.1;13.4;45.47;0;0;;0;0;;0.1;156;1020;10;29.7;683.5;2.5;7;Clear;clear-day;03769099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T15:00:00;27.1;27.1;13.2;42.28;0;0;;0;0;;0.1;136;1019.3;30;34.2;589;2.1;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T16:00:00;27.6;27.3;12.2;38.48;0;0;;0;0;;0.1;132;1018.6;30;28.5;457;1.6;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T17:00:00;25.9;25.9;12.2;42.53;0;0;;0;0;;0.1;140;1018;30;37.8;300.1;1.1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T18:00:00;25.7;25.7;12.3;43.35;0;0;;0;0;;0.1;156;1017.3;10;34;136.6;0.5;1;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T19:00:00;23.7;23.7;11.7;47.06;0;0;;0;0;35.3;0.1;155;1017;10;40.2;15;0.1;0;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T20:00:00;21.9;21.9;13.3;58.27;0;0;;0;0;55.4;0.1;138;1017;10;25.6;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T21:00:00;20.6;20.6;14;65.78;0;0;;0;0;;0;156;1017.1;10;25;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T22:00:00;19.1;19.1;14.4;74.13;0;0;;0;0;;0;12;1017;10;19.7;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-04T23:00:00;18.3;18.3;15;81.01;0;0;;0;0;;0.1;98;1016.7;10;12.5;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T00:00:00;17.8;17.8;14.6;81.15;0;0;;0;0;;0;86;1016.4;0;8.5;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T01:00:00;17.8;17.8;14.5;80.89;0;0;;0;0;;0;42;1015.7;0;6.2;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T02:00:00;17.8;17.8;14.1;78.84;0;0;;0;0;;0;51;1015;10;5.2;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T03:00:00;17.1;17.1;14.1;82.09;0;0;;0;0;;0;71;1014.3;10;4.9;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T04:00:00;16.8;16.8;13.6;81.11;0;0;;0;0;;0;312;1013.6;60;2.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T05:00:00;16.3;16.3;13.3;82.27;0;0;;0;0;;0;305;1013.2;90;2.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T06:00:00;16;16;13.2;83.35;0;0;;0;0;;0;308;1012.8;100;2.5;12.8;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T07:00:00;16.1;16.1;13;81.72;0;0;;0;0;;0;1;1012.7;77.7;1.8;125.9;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T08:00:00;16.8;16.8;14.3;84.79;0;0;;0;0;;0;352;1012.6;72.1;2.9;284.3;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T09:00:00;18.3;18.3;15.8;85.09;0;0;;0;0;;0;26;1012.4;66.5;4.9;438.4;1.6;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T10:00:00;20.9;20.9;16;73.67;0;0;;0;0;;0;345;1012.2;45.3;6.9;564.8;2;6;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T11:00:00;23.6;23.6;15.5;60.13;0;0;;0;0;;0;346;1011.7;40.9;11.2;655.8;2.4;7;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T12:00:00;25;25;14.7;52.64;0;0;;0;0;;0;23;1011.1;10;16.2;703;2.5;7;Clear;clear-day;03769099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T13:00:00;27.3;27.4;14;44.07;0;0;;0;0;;0;354;1010.6;10;23.2;698.3;2.5;7;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T14:00:00;27.1;27.3;14.3;45.17;0;0;;0;0;;0;324;1010.1;30;28.5;648.8;2.3;6;Partially cloudy;partly-cloudy-day;03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T15:00:00;28.8;28.7;14.9;42.66;0;0;;0;0;;0;62;1009.5;24.2;24.5;554.3;2;6;Partially cloudy;partly-cloudy-day;03769099999,03672099999,03781099999,03770099999
london;2013-09-05T16:00:00;28.3;28.1;13.9;41.2;0;0;;0;0;;0;359;1008.9;35.8;28.5;424.9;1.5;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T17:00:00;28.3;28;13.8;40.84;0;0;;0;0;;0.1;255;1008.4;31.4;31;276.5;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T18:00:00;27.2;27.1;13.3;42.58;0;0;;0;0;;0.1;269;1008.2;56.8;31;121.7;0.4;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T19:00:00;26;26;13.7;46.47;0;0;;0;0;;0.1;243;1008.1;27;27.8;12;0;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T20:00:00;24.8;24.8;11.2;42.48;0;0;;0;0;;0.1;278;1008.6;10;35.9;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T21:00:00;23.3;23.3;11.6;47.6;0;0;;0;0;;0.1;305;1009;10;32;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T22:00:00;21.3;21.3;11.5;53.31;0;0;;0;0;;0.1;315;1009;10;28.5;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-05T23:00:00;20.1;20.1;11.6;58.09;0;0;;0;0;;0.1;303;1009.1;30;24.9;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T00:00:00;19;19;11.4;61.24;0;0;;0;0;;0.1;303;1008.9;30;20.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T01:00:00;18.1;18.1;11.5;65.28;0;0;;0;0;;0.1;298;1008.8;60;20.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T02:00:00;17.5;17.5;11.4;67.27;0;0;;0;0;;0.1;295;1008.9;36.2;20.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T03:00:00;17.5;17.5;11.5;67.68;0;0;;0;0;;0.1;317;1008.4;90;21.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T04:00:00;16.3;16.3;11.5;73.04;0;0;;0;0;;0;315;1008;88.8;21.2;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T05:00:00;15.8;15.8;11.4;74.82;0;0;;0;0;;0;22;1007.5;90;20.3;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-09-06T06:00:00;15.6;15.6;11.4;76.03;0;0;;0;0;;0.1;280;1008;96.1;19.2;10.1;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
