name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;conditions;icon;stations
london;2013-10-13T06:00:00;9.8;9.8;8.6;91.92;0;0;;0;0;;0.1;250;1012.3;86.3;10;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T07:00:00;10.1;10.1;9.2;93.67;0.002;100;rain;0;0;;0.1;262;1011.5;99.1;7.3;0.6;0;0;Rain, Overcast;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T08:00:00;10.6;10.6;10;95.62;0;0;;0;0;;0.1;281;1011;96.3;5.3;9.7;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T09:00:00;11.8;11.8;10.2;89.88;0;0;;0;0;;0.1;302;1010.4;96.3;9.8;35.6;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T10:00:00;11.6;11.6;10.1;90.46;0;0;;0;0;;0.1;316;1010;93.5;6.5;67.4;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T11:00:00;11.3;11.3;9.7;89.39;0;0;;0;0;;0.1;310;1009.6;90.7;7.4;79.7;0.3;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T12:00:00;11;11;9.5;90.16;0;0;;0;0;;0.1;299;1009.2;88;8.5;90.4;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T13:00:00;11;11;9.4;89.89;0.081;100;rain;0;0;;0.2;298;1008.9;90.8;6.2;80.1;0.3;1;Rain, Overcast;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T14:00:00;11.3;11.3;9.6;88.76;0;0;;0;0;;0.1;307;1008.9;90.7;10.4;68.7;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T15:00:00;11;11;9.4;89.6;0;0;;0;0;;0.1;322;1008.9;78.8;18.9;53.8;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T16:00:00;11.3;11.3;9.3;87.46;0;0;;0;0;;0.1;298;1008.7;65;22.5;32.9;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T17:00:00;11.1;11.1;9.2;87.83;0;0;;0;0;;0.1;285;1008.9;78.9;26.9;16.7;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T18:00:00;10.8;10.8;8.5;85.66;0;0;;0;0;;0.1;291;1008.9;81.7;19.5;1.6;0;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T19:00:00;10;10;8;86.85;0.006;100;rain;0;0;;0.1;289;1009.2;65;20.3;0;;0;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T20:00:00;9.8;9.8;7.9;87.56;0;0;;0;0;;0.1;278;1009.2;57.6;18.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T21:00:00;9.1;9.1;7.8;91.3;0;0;;0;0;;0.1;269;1009.1;63;14.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T22:00:00;9.1;9.1;7.5;89.21;0;0;;0;0;;0.1;264;1009.2;37.9;11.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-13T23:00:00;9.1;9.1;7.3;88.48;0;0;;0;0;;0.1;259;1009;41.1;10.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T00:00:00;9.5;9.5;7.5;87.33;0;0;;0;0;;0.1;251;1008.8;66;10.1;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T01:00:00;9.6;9.6;7.3;85.27;0.002;100;rain;0;0;;0.1;251;1008.4;57.7;13.3;0;;0;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T02:00:00;9.6;9.6;7.2;84.58;0;0;;0;0;;0.1;252;1008.2;83.1;13.9;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T03:00:00;9.5;9.5;7.1;84.89;0;0;;0;0;;0.1;255;1007.7;69.8;13.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T04:00:00;9.3;9.3;7;85.16;0;0;;0;0;;0.1;251;1007.5;50.4;13.2;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T05:00:00;9.3;9.3;7;85.21;0;0;;0;0;;0.1;250;1007.4;76.1;10.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T06:00:00;8.8;8.8;7.2;89.73;0;0;;0;0;;0.1;251;1007.5;92.6;10.6;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T07:00:00;9;9;7.2;88.18;0.002;100;rain;0;0;;0.1;245;1007.5;93.6;7.6;1.3;0;0;Rain, Overcast;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T08:00:00;9.1;9.1;7.1;87.22;0;0;;0;0;;0.1;242;1007.7;87.1;9;31.8;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T09:00:00;9.3;9.3;7.4;87.4;0;0;;0;0;;0.1;249;1007.9;93.5;11.1;98.3;0.4;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T10:00:00;9.5;9.5;7.6;87.62;0;0;;0;0;;0.1;232;1008;100;11.8;179.9;0.6;2;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T11:00:00;9.8;9.8;7.6;85.99;0;0;;0;0;;0.1;229;1008.1;87.8;14;275.8;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T12:00:00;10.5;10.5;7.7;82.65;0;0;;0;0;;0.1;229;1008;84.7;8.7;385.4;1.4;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T13:00:00;10.8;10.8;8.1;83.11;0.001;100;rain;0;0;;0.1;224;1007.8;75.4;18.7;381.9;1.4;4;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T14:00:00;10.8;10.8;8.1;83.02;0;0;;0;0;;0.1;230;1007.4;69.3;17.1;303.8;1.1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T15:00:00;11.1;11.1;8.2;81.95;0;0;;0;0;;0.1;225;1007.4;74.7;14.5;151.9;0.5;2;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T16:00:00;11.5;11.5;8.1;79.43;0;0;;0;0;;0.1;221;1006.8;78;26.6;63.9;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T17:00:00;11.3;11.3;7.9;79.23;0;0;;0;0;;0.1;235;1006.6;80.8;23.8;24.2;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T18:00:00;10.3;10.3;7.4;82.05;0;0;;0;0;;0.1;231;1006.5;86.3;22.4;2;0;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T19:00:00;9.6;9.6;7.5;86.53;0.017;100;rain;0;0;;0.1;227;1006.8;73.2;31.1;0;;0;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T20:00:00;9.6;9.6;7.8;88.29;0;0;;0;0;;0.1;230;1006.7;78;19.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T21:00:00;9.5;9.5;7.9;89.49;0;0;;0;0;;0.1;245;1006.7;73.4;21.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T22:00:00;9.6;9.6;8.1;89.91;0;0;;0;0;;0.1;271;1007;81;12.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-14T23:00:00;9.6;9.6;8.1;89.98;0;0;;0;0;;0.1;291;1007.2;77.3;10.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T00:00:00;9.8;9.8;8;88.42;0;0;;0;0;;0.1;310;1007.6;80.8;11.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T01:00:00;9.8;9.8;7.7;86.69;0.009;100;rain;0;0;;0.1;300;1008.3;86.4;11.4;0;;0;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T02:00:00;9.6;9.6;7.6;87.15;0;0;;0;0;;0.1;300;1008.5;90;9;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T03:00:00;9.3;9.3;7.2;86.53;0;0;;0;0;;0.1;272;1008.8;85.4;8.2;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T04:00:00;8.8;8.8;6.9;87.5;0;0;;0;0;;0.1;277;1008.6;90.2;10.3;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T05:00:00;8.6;8.6;7.1;89.97;0;0;;0;0;;0.1;270;1008.9;100;9.1;0;;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T06:00:00;9;9;7.2;88.33;0;0;;0;0;;0.1;278;1009.1;90;8.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T07:00:00;9.1;9.1;7.3;87.94;0;0;;0;0;;0.1;263;1009.4;86.1;8.9;1.8;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T08:00:00;9.3;9.3;7;85.26;0;0;;0;0;;0.1;294;1009.4;54.6;8.9;55.8;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T09:00:00;9.1;9.1;7.4;88.7;0;0;;0;0;;0.1;270;1009.5;65;8;156.3;0.6;2;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T10:00:00;10.3;10.3;7.5;82.29;0;0;;0;0;;0.1;265;1010.2;90;10.4;278.6;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T11:00:00;10.5;10.5;7.2;79.93;0;0;;0;0;;0.1;279;1010.4;82.8;12.9;427;1.5;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T12:00:00;10.8;10.8;7.6;80.64;0;0;;0;0;;0.1;288;1010.7;78.3;18.5;490.5;1.8;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T13:00:00;12.3;12.3;7.5;72.56;0;0;;0;0;;0.1;288;1010.9;74.4;18.9;491.5;1.8;5;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T14:00:00;12.3;12.3;7.6;72.79;0;0;;0;0;;0.1;294;1010.9;80.7;22.3;445;1.6;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T15:00:00;12.6;12.6;8.1;73.85;0;0;;0;0;;0.1;291;1010.6;76.3;24.6;350.4;1.3;4;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T16:00:00;13;13;8.1;71.73;0;0;;0;0;;0.1;321;1010.8;62.1;29.4;209.8;0.8;2;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T17:00:00;12.8;12.8;8.1;72.96;0;0;;0;0;;0.1;317;1011.3;27.6;23.4;75.3;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T18:00:00;12.3;12.3;7.9;74.1;0;0;;0;0;;0.1;316;1011.5;21.2;20.2;2.4;0;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T19:00:00;11.3;11.3;7.9;79.25;0;0;;0;0;;0;303;1012.3;30;14.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T20:00:00;11.6;11.6;7.9;78.01;0;0;;0;0;;0;316;1012.9;48.8;13.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T21:00:00;11.1;11.1;7.3;77.39;0;0;;0;0;;0;359;1013.3;10;8.3;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T22:00:00;11;11;7.3;77.63;0;0;;0;0;;0;326;1013.9;10;6;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-15T23:00:00;10.8;10.8;7;77.15;0;0;;0;0;;0;279;1014.5;23.4;4.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T00:00:00;9.8;9.8;6.5;80.04;0;0;;0;0;;0;344;1015;45.7;3.6;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T01:00:00;9.1;9.1;6.2;81.82;0;0;;0;0;;0;306;1015.3;78.2;2.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T02:00:00;8.1;8.1;5.4;82.88;0;0;;0;0;;0;334;1015.3;53.3;1.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T03:00:00;7.3;7.3;5;85.11;0;0;;0;0;;0;63;1015;67.9;1.4;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T04:00:00;7.1;7.1;4.8;84.85;0;0;;0;0;;0;356;1014.8;77.1;1.5;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T05:00:00;7.1;7.1;5.2;87.71;0;0;;0;0;;0;66;1014;54.3;1.8;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T06:00:00;7.8;7.8;5.5;85.41;0;0;;0;0;;0;101;1013.3;67.7;2.9;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T07:00:00;8.3;8.3;6.2;86.55;0.002;100;rain;0;0;;0;90;1013;94.8;2.8;0.4;0;0;Rain, Overcast;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T08:00:00;8.1;8.1;6.8;91.01;0;0;;0;0;;0.1;110;1012.6;93.5;3.3;14.2;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T09:00:00;8.6;8.6;7.5;92.58;0;0;;0;0;;0.1;106;1011.9;73.2;4.6;42.8;0.2;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T10:00:00;9.5;9.5;8.4;92.85;0;0;;0;0;;0.1;117;1011;70.4;5.8;94;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T11:00:00;10.3;10.3;9.5;94.77;0;0;;0;0;;0.1;118;1009.5;82.4;5.4;133.7;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T12:00:00;11.6;11.6;10.3;91.19;0;0;;0;0;;0.1;132;1008.3;73.1;7.7;142.9;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T13:00:00;11.8;11.8;10.3;90.1;0.02;100;rain;0;0;;0.1;142;1007.4;85;4.5;137.1;0.5;1;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T14:00:00;11.6;11.6;10.9;95.21;0;0;;0;0;;0.1;143;1006.3;94.4;6.3;180.7;0.7;2;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T15:00:00;12.4;12.4;11.8;96.74;0;0;;0;0;38.9;0.1;166;1006.1;88.8;19.1;274.9;1;3;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T16:00:00;14.6;14.6;13.2;91.65;0;0;;0;0;;0.1;207;1005.9;40.9;29;229.6;0.8;2;Partially cloudy;partly-cloudy-day;03769099999,03672099999,03781099999,03770099999
london;2013-10-16T17:00:00;15.1;15.1;10.3;73.02;0;0;;0;0;;0.2;265;1006.4;21.1;36.2;87.9;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T18:00:00;13.7;13.7;9;73.56;0;0;;0;0;;0.1;253;1007.1;30;36.2;2.2;0;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T19:00:00;13.5;13.5;8.6;72.08;0.009;100;rain;0;0;48.2;0.2;241;1007.8;10;32.8;0;;0;Rain;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T20:00:00;13.1;13.1;8.9;75.53;0;0;;0;0;;0.1;242;1008.3;10;34.1;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T21:00:00;12.5;12.5;8.9;78.46;0;0;;0;0;;0.1;226;1008.9;10;27.4;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T22:00:00;13.1;13.1;9.2;76.77;0;0;;0;0;;0.1;229;1009.3;8.5;30.1;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-16T23:00:00;13;13;9.7;80.19;0;0;;0;0;50;0.2;232;1009.7;10;27.2;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-17T00:00:00;13.3;13.3;10.3;82.04;0;0;;0;0;46.4;0.2;232;1009.9;14.1;22.3;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-17T01:00:00;13.3;13.3;10.5;82.83;0;0;;0;0;;0.2;233;1010.1;17.3;20.6;0;;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-10-17T02:00:00;13.1;13.1;10.4;83.33;0;0;;0;0;;0.2;236;1010.5;33;20.7;0;;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
