name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;conditions;icon;stations
london;2013-12-01T14:00:00;9.8;9.8;4.9;71.11;0;0;;0;0;;0.1;360;1032.8;93.7;31.2;80.5;0.3;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T15:00:00;9.6;9.6;4.8;72.06;0;0;;0;0;;0;357;1033;50.2;29.9;22.3;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T16:00:00;8.8;8.8;4.8;76.03;0;0;;0;0;;0.1;35;1033;65;30.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T17:00:00;8.1;8.1;5;80.85;0;0;;0;0;;0.1;41;1033.3;59.8;19.2;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T18:00:00;8.1;8.1;4.8;79.75;0;0;;0;0;;0;24;1033.7;78.7;19.1;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T19:00:00;8.3;8.3;5.1;80.34;0;0;;0;0;;0.1;17;1034.3;77.1;13;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T20:00:00;8.3;8.3;5.1;80.34;0;0;;0;0;;0.1;46;1034.8;95.6;14;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T21:00:00;8.3;8.3;4.9;78.69;0;0;;0;0;;0;41;1034.9;96.5;14.4;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T22:00:00;8.1;8.1;5.1;81.43;0;0;;0;0;;0;42;1034.9;100;14;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-01T23:00:00;8.3;8.3;5.3;81.46;0;0;;0;0;;0;53;1035.2;100;14;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T00:00:00;8.3;8.3;5.3;81.46;0;0;;0;0;;0;29;1035.4;100;14.8;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T01:00:00;8.5;8.5;5.3;80.38;0;0;;0;0;;0;26;1035.4;100;13.3;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T02:00:00;8.3;8.3;5.3;81.46;0;0;;0;0;;0;29;1035.4;100;14;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T03:00:00;8.5;8.5;5.2;79.28;0;0;;0;0;;0;31;1035.5;100;14.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T04:00:00;8.1;8.1;5.6;84.29;0;0;;0;0;;0;46;1035;100;13.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T05:00:00;7.8;7.8;5.6;86.03;0;0;;0;0;;0;6;1035.1;100;11.2;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T06:00:00;7.8;7.8;5.5;85.44;0;0;;0;0;;0;25;1035.2;97.2;9.6;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T07:00:00;7.8;7.8;5.4;84.28;0;0;;0;0;;0;41;1035.2;100;9.4;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T08:00:00;8.1;8.1;4.7;78.68;0;0;;0;0;;0;46;1035.5;100;9.3;18.4;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T09:00:00;8.6;8.6;4.2;73.48;0;0;;0;0;;0;35;1035.4;100;12.1;66.9;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T10:00:00;9.1;9.1;3.9;69.55;0;0;;0;0;;0;48;1035.1;96.5;16.2;136.8;0.5;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T11:00:00;9.8;9.8;3.7;65.4;0;0;;0;0;;0;56;1034.7;100;23.7;196.3;0.7;2;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T12:00:00;9.8;9.8;3.7;65.39;0;0;;0;0;;0;80;1034.1;97.2;22.5;222.4;0.8;2;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T13:00:00;9.5;9.5;4.6;71.51;0;0;;0;0;;0.1;82;1033.4;100;23.9;194.7;0.7;2;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T14:00:00;9.5;9.5;4.1;68.59;0;0;;0;0;;0.1;91;1033.1;99.1;24.5;121.2;0.4;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T15:00:00;9.5;9.5;3.7;66.71;0;0;;0;0;;0.1;62;1032.8;100;24.5;34.3;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T16:00:00;9.5;9.5;3.5;66.24;0;0;;0;0;;0.1;54;1032.7;95.6;22.8;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T17:00:00;9.1;9.1;3.1;66.17;0;0;;0;0;;0.1;40;1032.6;59.2;23.8;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T18:00:00;9;9;3.1;66.63;0;0;;0;0;;0;48;1032.6;81.7;20.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T19:00:00;8.6;8.6;3.6;70.89;0;0;;0;0;;0;58;1032.7;84.5;18.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T20:00:00;7.8;7.8;3.2;72.26;0;0;;0;0;;0;62;1032.6;86.4;17;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T21:00:00;7.1;7.1;2.7;73.17;0;0;;0;0;;0;72;1032.3;92.9;17.1;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T22:00:00;7.6;7.6;2.9;71.75;0;0;;0;0;;0;49;1032.2;92.8;14.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-02T23:00:00;7.5;7.5;2.7;71.24;0;0;;0;0;;0;1;1032;93;14.2;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T00:00:00;7.8;7.8;2.7;69.8;0;0;;0;0;;0;24;1031.8;100;14.7;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T01:00:00;7.8;7.8;2.9;70.78;0;0;;0;0;;0;57;1031.3;100;15.8;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T02:00:00;7.6;7.6;2.7;70.7;0;0;;0;0;;0;32;1031.2;100;18.2;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T03:00:00;7.3;7.3;2.2;69.64;0;0;;0;0;;0;31;1031;100;20.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T04:00:00;7.1;7.1;2.4;71.58;0;0;;0;0;;0;42;1030.6;100;21.4;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T05:00:00;7;7;1.9;69.56;0;0;;0;0;;0;31;1030.5;100;21.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T06:00:00;7;7;1.7;68.57;0;0;;0;0;;0;26;1030.6;100;23.4;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T07:00:00;6.8;6.8;1.4;68.04;0;0;;0;0;;0.1;30;1030.5;96.5;23.3;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T08:00:00;6.6;6.6;1.6;69.97;0;0;;0;0;;0;59;1030.3;100;23.6;17.2;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T09:00:00;6.6;6.6;1.2;68;0;0;;0;0;;0;58;1030.4;100;22.2;61.6;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T10:00:00;6.6;6.6;1.3;68.96;0;0;;0;0;;0;59;1030.6;100;22.9;103;0.4;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T11:00:00;6.8;6.8;1.3;68.03;0;0;;0;0;;0;3;1030.4;100;24.2;115.1;0.4;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T12:00:00;6.8;6.8;1.1;67.06;0;0;;0;0;;0;305;1029.8;100;23.3;108.8;0.4;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T13:00:00;6.6;6.6;1.2;67.98;0;0;;0;0;;0;323;1029;96.5;23.9;87;0.3;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T14:00:00;6.5;6.5;1.3;69.42;0;0;;0;0;;0.1;286;1028.7;100;21.9;57;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T15:00:00;6.3;6.3;1;68.9;0;0;;0;0;;0.1;287;1028.4;100;20.2;15.9;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T16:00:00;6.1;6.1;0.7;67.88;0;0;;0;0;;0.1;300;1028.7;100;19.4;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T17:00:00;6;6;0.7;68.35;0;0;;0;0;;0.1;298;1028.5;100;17.1;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T18:00:00;5.6;5.6;0.4;68.76;0;0;;0;0;;0;294;1028.6;100;19.8;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T19:00:00;5.6;5.6;0.2;67.75;0;0;;0;0;;0;299.2;1027.9;88;;0;0;0;Partially cloudy;partly-cloudy-night;3680099999
london;2013-12-03T20:00:00;3.8;2.5;0.5;79.14;0;0;;0;0;;5.4;210;1028;100;29;0;0;0;Overcast;cloudy;3680099999
london;2013-12-03T21:00:00;5.6;5.6;0.4;68.77;0;0;;0;0;;0.1;246;1027.9;100;18.8;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T22:00:00;5.3;5.3;0.7;71.74;0;0;;0;0;;0.1;237;1027.6;100;18.2;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-03T23:00:00;5.5;5.5;0.9;71.78;0;0;;0;0;;0.1;247;1027.5;100;16.6;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T00:00:00;5.5;5.5;1.1;72.82;0;0;;0;0;;0.1;250;1027.4;100;15.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T01:00:00;5.6;5.6;1.2;72.85;0;0;;0;0;;0.1;253;1026.9;100;14.7;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T02:00:00;5.6;5.6;1.4;73.9;0;0;;0;0;;0.1;248;1026.8;96.5;13;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T03:00:00;5.8;5.8;1.7;74.47;0;0;;0;0;;0.1;253;1026.7;100;12.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T04:00:00;5.8;5.8;2.1;76.61;0;0;;0;0;;0.1;269;1026.5;96.5;11.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T05:00:00;6.1;6.1;2.2;75.58;0;0;;0;0;;0.1;257;1026.4;100;12.6;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T06:00:00;6.3;6.3;2.6;76.68;0;0;;0;0;;0.1;252;1026.5;100;13.6;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T07:00:00;6.7;6.7;2.7;75.66;0;0;;0;0;;0.1;256;1026.4;93.5;18.6;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T08:00:00;7;7;3.4;77.35;0;0;;0;0;;0.1;258;1026.9;96.3;14.2;19.8;0.1;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T09:00:00;7.6;7.6;3.9;76.91;0;0;;0;0;;0.1;264;1027.6;94.4;14;63.5;0.2;1;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T10:00:00;7.6;7.6;5.8;88.38;0;0;;0;0;;0.1;283;1028.4;85.2;7.7;86.7;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T11:00:00;8.6;8.6;6.3;85.49;0;0;;0;0;;0.1;304;1028.8;86.3;12;60.1;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T12:00:00;9.1;9.1;3.9;69.51;0;0;;0;0;;0.1;322;1029;86.3;24.8;69.4;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T13:00:00;9.3;9.3;3.2;65.26;0;0;;0;0;;0.1;327;1029.3;86.3;31.6;79.4;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T14:00:00;9.3;9.3;2.1;60.78;0;0;;0;0;;0.1;332;1029.7;83.7;43.6;71.6;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T15:00:00;8.6;8.6;0.5;56.81;0;0;;0;0;;0.1;336;1030.6;61;46.6;23.8;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T16:00:00;7.3;7.3;0.4;61.2;0;0;;0;0;;0.1;327;1031.2;44.1;44.4;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T17:00:00;6.5;6.5;0.6;65.6;0;0;;0;0;;0.1;305;1031.8;23.4;30;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T18:00:00;6.1;6.1;1;69.9;0;0;;0;0;;0;269;1032.3;30;28.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T19:00:00;4.6;4.6;1.5;80.34;0;0;;0;0;;0;257;1032.5;10;23.7;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T20:00:00;3.6;3.6;0.7;80.8;0;0;;0;0;;0.1;261;1032.8;10;21;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T21:00:00;3.3;3.3;0.6;82.52;0;0;;0;0;;0;241;1032.9;10;19.6;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T22:00:00;2.8;2.8;0.8;86.7;0;0;;0;0;;0.1;263;1033;32.9;19.4;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-04T23:00:00;2.5;2.5;0.5;86.67;0;0;;0;0;;0.1;278;1033;10;25;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T00:00:00;1.5;1.5;-0.2;88.45;0;0;;0;0;;0.1;278;1032.8;10;30;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T01:00:00;1.3;1.3;-0.7;86.56;0;0;;0;0;;0.1;261;1031.9;16.6;28.8;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T02:00:00;1.3;1.3;-0.5;87.82;0;0;;0;0;;0.1;254;1031.4;18.2;27.5;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T03:00:00;0.8;0.8;-0.9;87.77;0;0;;0;0;;0.1;261;1030.8;28.8;27.8;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T04:00:00;1.1;1.1;-0.4;89.72;0;0;;0;0;;0.1;252;1029.8;35.7;30.5;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T05:00:00;1.4;1.4;-0.4;87.79;0;0;;0;0;;0.1;248;1028.5;60.5;34;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T06:00:00;2;2;0;86.62;0;0;;0;0;;0.1;227;1027.3;97;31;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T07:00:00;3.5;3.5;0.3;79.64;0;0;;0;0;;0.1;227;1026.1;54.7;28.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T08:00:00;4.1;4.1;0.1;75.25;0;0;;0;0;;0.2;226;1024.7;59.2;37.1;25.4;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T09:00:00;5.1;5.1;0.6;72.74;0;0;;0;0;48.2;0.2;227;1023.3;54.7;37.4;77.3;0.3;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T10:00:00;6.3;6.3;1.6;71.91;0;0;;0;0;49.8;0.2;237;1022.2;73.6;36.3;119.3;0.4;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T11:00:00;7.5;7.5;2.2;68.65;0;0;;0;0;60.5;0.2;245;1020.5;52;33.3;125.9;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T12:00:00;8.8;8.8;2.9;66.07;0.001;100;rain;0;0;63.8;0.2;252;1019.1;40.8;35.3;173;0.6;2;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T13:00:00;9.2;9.2;3.9;69.45;0;0;;0;0;69.9;0.3;262;1018.3;76.1;28.6;131.7;0.5;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T14:00:00;10.3;10.3;4.8;68.74;0;0;;0;0;69.2;0.3;259;1017.2;90;27.9;58.4;0.2;1;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T15:00:00;10.5;10.5;4.8;67.83;0;0;;0;0;71.2;0.3;265;1017.2;81.5;27.9;14.6;0.1;0;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T16:00:00;10.3;10.3;5.5;72.16;0;0;;0;0;61.1;0.2;275;1018.1;93.5;15.9;0;0;0;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T17:00:00;9.1;9.1;1.6;59.05;0;0;;0;0;54.2;0.2;318;1020.1;81.5;32.7;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T18:00:00;8.3;8.3;-0.9;52.36;0.996;100;rain;0;0;50;0.2;315;1021.1;67.7;39.4;0;0;0;Rain, Partially cloudy;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T19:00:00;7.5;7.5;-1.4;53.32;0;0;;0;0;;0.1;308;1021.9;10;40.9;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T20:00:00;5.7;5.7;-1.3;60.73;0;0;;0;0;;0.1;292;1022.3;10;33.2;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T21:00:00;6.3;6.3;-0.9;60.03;0;0;;0;0;;0.1;282;1022.8;37.9;38.9;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T22:00:00;6.1;6.1;-0.7;61.76;0;0;;0;0;;0.1;280;1023.2;66;37.3;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-05T23:00:00;6.3;6.3;-0.3;62.28;0;0;;0;0;51.8;0.1;295;1023.9;39.8;34.4;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T00:00:00;6;6;-1;60.86;0;0;;0;0;;0.1;302;1024.5;10;47.2;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T01:00:00;6.1;6.1;-1.1;59.6;0;0;;0;0;;0.1;290;1024.9;32.3;42;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T02:00:00;6;6;-1;60.87;0;0;;0;0;;0.1;299;1025.5;32.1;47.3;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T03:00:00;5.6;5.6;-1;62.58;0;0;;0;0;;0.1;297;1026.1;43.2;53.6;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T04:00:00;4.3;4.3;-1.2;67.5;0;0;;0;0;;0.1;287;1026.3;10;46.9;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T05:00:00;3.3;3.3;-1.7;69.81;0;0;;0;0;;0.1;277;1026.4;46.7;40.3;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T06:00:00;3;3;-1.7;71.28;0;0;;0;0;;0.1;277;1026.7;57;48.4;0;0;0;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-12-06T07:00:00;2.5;2.5;-1.8;72.75;0;0;;0;0;;0.1;281;1027.2;10;40.9;0;0;0;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
