datetime;temp;solarradiation;solarenergy
2013-02-04T05:00:00;10.3;0;
2013-02-04T06:00:00;10;0;
2013-02-04T07:00:00;10.1;13.5;0
2013-02-04T08:00:00;10.3;114.4;0.4
2013-02-04T09:00:00;10.6;228.2;0.8
2013-02-04T10:00:00;9.6;325.1;1.2
2013-02-04T11:00:00;10.6;368.9;1.3
2013-02-04T12:00:00;10.6;362.9;1.3
2013-02-04T13:00:00;10.8;312.8;1.1
2013-02-04T14:00:00;10.1;221.1;0.8
2013-02-04T15:00:00;10.1;100.7;0.4
2013-02-04T16:00:00;9.8;12.5;0
2013-02-04T17:00:00;9.1;0;
2013-02-04T18:00:00;8.3;0;
2013-02-04T19:00:00;7.5;0;
2013-02-04T20:00:00;7.1;0;
2013-02-04T21:00:00;6.6;0;
2013-02-04T22:00:00;6.5;0;
2013-02-04T23:00:00;6.3;0;
2013-02-05T00:00:00;6.6;0;
2013-02-05T01:00:00;6.8;0;
2013-02-05T02:00:00;4.3;0;
2013-02-05T03:00:00;4.3;0;
2013-02-05T04:00:00;3.6;0;
2013-02-05T05:00:00;3.3;0;
2013-02-05T06:00:00;3;0;
2013-02-05T07:00:00;2.5;8.2;0
2013-02-05T08:00:00;2.3;64.4;0.2
2013-02-05T09:00:00;3.1;141;0.5
2013-02-05T10:00:00;4;193.1;0.7
2013-02-05T11:00:00;5.1;218.6;0.8
2013-02-05T12:00:00;5.1;242.4;0.9
2013-02-05T13:00:00;5.6;192.1;0.7
2013-02-05T14:00:00;5.3;163;0.6
2013-02-05T15:00:00;5.6;99.2;0.4
2013-02-05T16:00:00;5.3;11.7;0
2013-02-05T17:00:00;5.3;0;
2013-02-05T18:00:00;4.6;0;
2013-02-05T19:00:00;4.3;0;
2013-02-05T20:00:00;5.6;0;
2013-02-05T21:00:00;5.8;0;
2013-02-05T22:00:00;5.8;0;
2013-02-05T23:00:00;5.6;0;
2013-02-06T00:00:00;6;0;
2013-02-06T01:00:00;6;0;
2013-02-06T02:00:00;6.3;0;
2013-02-06T03:00:00;5.1;0;
2013-02-06T04:00:00;5.5;0;
2013-02-06T05:00:00;5.6;0;
2013-02-06T06:00:00;5.5;0;
2013-02-06T07:00:00;4.6;14;0.1
2013-02-06T08:00:00;4;110.8;0.4
2013-02-06T09:00:00;3.8;224.9;0.8
2013-02-06T10:00:00;5.1;320;1.2
2013-02-06T11:00:00;5.1;358.9;1.3
2013-02-06T12:00:00;4.9;319.9;1.2
2013-02-06T13:00:00;6.1;209.7;0.8
2013-02-06T14:00:00;6.1;112.2;0.4
2013-02-06T15:00:00;4.8;58.1;0.2
2013-02-06T16:00:00;6;7.5;0
2013-02-06T17:00:00;4.6;0;
2013-02-06T18:00:00;4.8;0;
2013-02-06T19:00:00;4.6;0;
2013-02-06T20:00:00;4.3;0;
2013-02-06T21:00:00;4;0;
2013-02-06T22:00:00;3.6;0;
2013-02-06T23:00:00;3.3;0;
2013-02-07T00:00:00;2.8;0;
2013-02-07T01:00:00;2.6;0;
2013-02-07T02:00:00;2.6;0;
2013-02-07T03:00:00;2.1;0;
2013-02-07T04:00:00;1.6;0;
2013-02-07T05:00:00;2.5;0;
2013-02-07T06:00:00;2.6;0;
2013-02-07T07:00:00;2.1;12.6;0
2013-02-07T08:00:00;1.5;74.5;0.3
2013-02-07T09:00:00;2.5;150.7;0.5
2013-02-07T10:00:00;4;199.5;0.7
2013-02-07T11:00:00;5.6;211.9;0.8
2013-02-07T12:00:00;5.3;222.9;0.8
2013-02-07T13:00:00;6;184.8;0.7
2013-02-07T14:00:00;5.3;128.3;0.5
2013-02-07T15:00:00;5.1;57.9;0.2
2013-02-07T16:00:00;4.8;7.4;0
2013-02-07T17:00:00;4.5;0;
2013-02-07T18:00:00;4.3;0;
2013-02-07T19:00:00;3.3;0;
2013-02-07T20:00:00;3.5;0;
2013-02-07T21:00:00;2.6;0;
2013-02-07T22:00:00;3;0;
2013-02-07T23:00:00;2.6;0;
2013-02-08T00:00:00;2.3;0;
2013-02-08T01:00:00;2.3;0;
2013-02-08T02:00:00;2.1;0;
2013-02-08T03:00:00;1.6;0;
2013-02-08T04:00:00;1.3;0;
2013-02-08T05:00:00;1.5;0;
2013-02-08T06:00:00;1.3;0;
2013-02-08T07:00:00;1.3;16.3;0.1
2013-02-08T08:00:00;1.6;110.8;0.4
2013-02-08T09:00:00;1.8;227.5;0.8
2013-02-08T10:00:00;2.6;296.4;1.1
2013-02-08T11:00:00;4.6;333.1;1.2
2013-02-08T12:00:00;5.3;376.3;1.4
2013-02-08T13:00:00;5.8;328.5;1.2
2013-02-08T14:00:00;6;229.3;0.8
2013-02-08T15:00:00;5.6;78.5;0.3
2013-02-08T16:00:00;5.5;12.4;0
2013-02-08T17:00:00;5.1;0;
2013-02-08T18:00:00;5.1;0;
2013-02-08T19:00:00;5.3;0;
2013-02-08T20:00:00;4.6;0;
2013-02-08T21:00:00;5.1;0;
2013-02-08T22:00:00;5.1;0;
2013-02-08T23:00:00;4.3;0;
2013-02-09T00:00:00;3.6;0;
2013-02-09T01:00:00;3;0;
2013-02-09T02:00:00;2.8;0;
2013-02-09T03:00:00;2.6;0;
2013-02-09T04:00:00;2.5;0;
2013-02-09T05:00:00;2.3;0;
2013-02-09T06:00:00;2;0;
2013-02-09T07:00:00;2.5;9.4;0
2013-02-09T08:00:00;2.6;64.4;0.2
2013-02-09T09:00:00;3.1;132.8;0.5
2013-02-09T10:00:00;3.5;201.9;0.7
2013-02-09T11:00:00;3.6;388.5;1.4
2013-02-09T12:00:00;3.6;346.5;1.2
2013-02-09T13:00:00;4.1;287;1
2013-02-09T14:00:00;3.8;207.1;0.7
2013-02-09T15:00:00;3.8;93.7;0.3
2013-02-09T16:00:00;3.3;13.6;0
2013-02-09T17:00:00;3.3;0;
2013-02-09T18:00:00;3.5;0;
2013-02-09T19:00:00;3.1;0;
2013-02-09T20:00:00;3.1;0;
2013-02-09T21:00:00;3.3;0;
2013-02-09T22:00:00;3.1;0;
2013-02-09T23:00:00;3.3;0;
2013-02-10T00:00:00;3.3;0;
2013-02-10T01:00:00;3.3;0;
2013-02-10T02:00:00;3.6;0;
2013-02-10T03:00:00;4.1;0;
2013-02-10T04:00:00;4.5;0;
2013-02-10T05:00:00;4.6;0;
2013-02-10T06:00:00;4.6;0;
2013-02-10T07:00:00;4.6;3.6;0
2013-02-10T08:00:00;4.6;21;0.1
2013-02-10T09:00:00;4.8;39.2;0.1
2013-02-10T10:00:00;5;51.6;0.2
2013-02-10T11:00:00;5.1;60.2;0.2
2013-02-10T12:00:00;4.6;59.5;0.2
2013-02-10T13:00:00;4.3;50.5;0.2
2013-02-10T14:00:00;4.1;35.3;0.1
2013-02-10T15:00:00;3.6;16.8;0.1
2013-02-10T16:00:00;3.3;2.3;0
2013-02-10T17:00:00;2.8;0;
2013-02-10T18:00:00;2;0;
2013-02-10T19:00:00;1.3;0;
2013-02-10T20:00:00;1.3;0;
2013-02-10T21:00:00;1.6;0;
2013-02-10T22:00:00;1.6;0;
2013-02-10T23:00:00;1.1;0;
