datetime;temp;solarradiation;solarenergy
2013-05-19T23:00:00;12.6;0;
2013-05-20T00:00:00;11.8;0;
2013-05-20T01:00:00;13.1;0;
2013-05-20T02:00:00;13.5;0;
2013-05-20T03:00:00;12.6;0;
2013-05-20T04:00:00;12.3;0;
2013-05-20T05:00:00;12.3;5.3;0
2013-05-20T06:00:00;12.6;36.6;0.1
2013-05-20T07:00:00;12.8;77.5;0.3
2013-05-20T08:00:00;12.8;167.6;0.6
2013-05-20T09:00:00;13;264.5;1
2013-05-20T10:00:00;13.3;334.1;1.2
2013-05-20T11:00:00;13.8;393.1;1.4
2013-05-20T12:00:00;14.1;428.6;1.5
2013-05-20T13:00:00;14.6;449.9;1.6
2013-05-20T14:00:00;15.3;363.8;1.3
2013-05-20T15:00:00;16.1;344.9;1.2
2013-05-20T16:00:00;16.8;237.9;0.9
2013-05-20T17:00:00;16.6;165.8;0.6
2013-05-20T18:00:00;17.1;125.6;0.5
2013-05-20T19:00:00;17.3;78.8;0.3
2013-05-20T20:00:00;17.3;14.3;0.1
2013-05-20T21:00:00;17.1;0;
2013-05-20T22:00:00;17.3;0;
2013-05-20T23:00:00;17;0;
2013-05-21T00:00:00;16.6;0;
2013-05-21T01:00:00;16.6;0;
2013-05-21T02:00:00;16.1;0;
2013-05-21T03:00:00;14.8;0;
2013-05-21T04:00:00;14.1;0;
2013-05-21T05:00:00;13.5;16.3;0.1
2013-05-21T06:00:00;13.1;102.3;0.4
2013-05-21T07:00:00;13;233.1;0.8
2013-05-21T08:00:00;13;319.8;1.2
2013-05-21T09:00:00;13.1;342.1;1.2
2013-05-21T10:00:00;12.8;389.1;1.4
2013-05-21T11:00:00;12.6;394.9;1.4
2013-05-21T12:00:00;12.1;415.4;1.5
2013-05-21T13:00:00;13.1;365.9;1.3
2013-05-21T14:00:00;12.8;405.5;1.5
2013-05-21T15:00:00;12.8;375.4;1.4
2013-05-21T16:00:00;13.8;355.5;1.3
2013-05-21T17:00:00;13.8;302.3;1.1
2013-05-21T18:00:00;13.6;145.1;0.5
2013-05-21T19:00:00;13.6;71.6;0.3
2013-05-21T20:00:00;13.6;19.8;0.1
2013-05-21T21:00:00;12.6;0;
2013-05-21T22:00:00;13.1;0;
2013-05-21T23:00:00;12.5;0;
2013-05-22T00:00:00;11.8;0;
2013-05-22T01:00:00;10.8;0;
2013-05-22T02:00:00;10.8;0;
2013-05-22T03:00:00;10.8;0;
2013-05-22T04:00:00;10.6;0;
2013-05-22T05:00:00;10.3;12.4;0
2013-05-22T06:00:00;10.3;75.7;0.3
2013-05-22T07:00:00;10.5;179.9;0.6
2013-05-22T08:00:00;10.3;261.5;0.9
2013-05-22T09:00:00;10.3;296.5;1.1
2013-05-22T10:00:00;11.1;327.5;1.2
2013-05-22T11:00:00;11.8;342.9;1.2
2013-05-22T12:00:00;12.3;341.4;1.2
2013-05-22T13:00:00;12.5;322.6;1.2
2013-05-22T14:00:00;13.1;276.6;1
2013-05-22T15:00:00;12.8;223.4;0.8
2013-05-22T16:00:00;12.8;245.8;0.9
2013-05-22T17:00:00;14;209.1;0.8
2013-05-22T18:00:00;14.6;123.4;0.4
2013-05-22T19:00:00;13.8;63;0.2
2013-05-22T20:00:00;12.6;14.8;0.1
2013-05-22T21:00:00;11.6;0;
2013-05-22T22:00:00;10.8;0;
2013-05-22T23:00:00;10.1;0;
2013-05-23T00:00:00;9.3;0;
2013-05-23T01:00:00;8.3;0;
2013-05-23T02:00:00;8.1;0;
2013-05-23T03:00:00;7.6;0;
2013-05-23T04:00:00;7.3;0;
2013-05-23T05:00:00;7.1;26.1;0.1
2013-05-23T06:00:00;6.6;142.3;0.5
2013-05-23T07:00:00;7.1;286.9;1
2013-05-23T08:00:00;8;425.6;1.5
2013-05-23T09:00:00;8.6;528.3;1.9
2013-05-23T10:00:00;9.1;595.8;2.1
2013-05-23T11:00:00;9.6;437.8;1.6
2013-05-23T12:00:00;11;395.1;1.4
2013-05-23T13:00:00;11.1;372.9;1.3
2013-05-23T14:00:00;8.4;315.4;1.1
2013-05-23T15:00:00;10.8;320.1;1.2
2013-05-23T16:00:00;10.1;290.9;1
2013-05-23T17:00:00;11;251.6;0.9
2013-05-23T18:00:00;8.4;195.8;0.7
2013-05-23T19:00:00;8.6;98.6;0.4
2013-05-23T20:00:00;8.5;15.5;0.1
2013-05-23T21:00:00;8.5;0;
2013-05-23T22:00:00;7.8;0;
2013-05-23T23:00:00;7.3;0;
2013-05-24T00:00:00;6.8;0;
2013-05-24T01:00:00;6.6;0;
2013-05-24T02:00:00;6.5;0;
2013-05-24T03:00:00;6.5;0;
2013-05-24T04:00:00;6.1;0;
2013-05-24T05:00:00;6;12.8;0
2013-05-24T06:00:00;6.1;80;0.3
2013-05-24T07:00:00;5.8;168.9;0.6
2013-05-24T08:00:00;5.8;256.4;0.9
2013-05-24T09:00:00;6.8;411.6;1.5
2013-05-24T10:00:00;7.1;540.5;1.9
2013-05-24T11:00:00;7.8;454;1.6
2013-05-24T12:00:00;7.9;382.9;1.4
2013-05-24T13:00:00;7.8;279.8;1
2013-05-24T14:00:00;7.8;189.5;0.7
2013-05-24T15:00:00;7.8;170.3;0.6
2013-05-24T16:00:00;8.1;143.9;0.5
2013-05-24T17:00:00;8.1;199;0.7
2013-05-24T18:00:00;8.1;174.6;0.6
2013-05-24T19:00:00;8;62.8;0.2
2013-05-24T20:00:00;8.1;12.1;0
2013-05-24T21:00:00;7.3;0;
2013-05-24T22:00:00;7.3;0;
2013-05-24T23:00:00;7.1;0;
2013-05-25T00:00:00;7.1;0;
2013-05-25T01:00:00;6.6;0;
2013-05-25T02:00:00;6.8;0;
2013-05-25T03:00:00;6.6;0;
2013-05-25T04:00:00;6.6;0;
2013-05-25T05:00:00;5.8;13.8;0
2013-05-25T06:00:00;6;76.4;0.3
2013-05-25T07:00:00;6.5;216.1;0.8
2013-05-25T08:00:00;8.6;472.4;1.7
2013-05-25T09:00:00;10;636.8;2.3
2013-05-25T10:00:00;10.3;750;2.7
2013-05-25T11:00:00;11.6;826;3
2013-05-25T12:00:00;12;867;3.1
2013-05-25T13:00:00;13.5;864.8;3.1
2013-05-25T14:00:00;14;813.8;2.9
2013-05-25T15:00:00;13.8;730.8;2.6
2013-05-25T16:00:00;13.8;611.3;2.2
2013-05-25T17:00:00;14.8;435;1.6
2013-05-25T18:00:00;15.5;289.5;1
2013-05-25T19:00:00;14.3;152.8;0.6
2013-05-25T20:00:00;13.8;28.9;0.1
2013-05-25T21:00:00;13.3;0;
2013-05-25T22:00:00;10.8;0;
2013-05-25T23:00:00;9.1;0;
2013-05-26T00:00:00;8.1;0;
2013-05-26T01:00:00;7.3;0;
2013-05-26T02:00:00;8.1;0;
2013-05-26T03:00:00;7.3;0;
2013-05-26T04:00:00;6.8;0;
2013-05-26T05:00:00;6.5;22.3;0.1
2013-05-26T06:00:00;6;125.8;0.5
2013-05-26T07:00:00;8;283.4;1
2013-05-26T08:00:00;10.8;427.3;1.5
2013-05-26T09:00:00;13.1;584.8;2.1
2013-05-26T10:00:00;14.8;735;2.6
2013-05-26T11:00:00;15.6;826.3;3
2013-05-26T12:00:00;17.1;882.5;3.2
2013-05-26T13:00:00;16.7;886.3;3.2
2013-05-26T14:00:00;17.6;843.5;3
2013-05-26T15:00:00;18.8;757;2.7
2013-05-26T16:00:00;19.1;634;2.3
2013-05-26T17:00:00;19.1;479.1;1.7
2013-05-26T18:00:00;19.3;313.4;1.1
2013-05-26T19:00:00;17.8;153.8;0.6
2013-05-26T20:00:00;16.8;31;0.1
2013-05-26T21:00:00;15.3;0;
2013-05-26T22:00:00;14.1;0;
2013-05-26T23:00:00;13.1;0;
2013-05-27T00:00:00;11.8;0;
2013-05-27T01:00:00;10.1;0;
2013-05-27T02:00:00;9;0;
2013-05-27T03:00:00;8.3;0;
2013-05-27T04:00:00;8.3;0;
2013-05-27T05:00:00;6.8;26.4;0.1
2013-05-27T06:00:00;7.5;143.1;0.5
2013-05-27T07:00:00;8.1;317.1;1.1
2013-05-27T08:00:00;9.3;482.5;1.7
2013-05-27T09:00:00;12.3;640.3;2.3
2013-05-27T10:00:00;13.8;771.8;2.8
2013-05-27T11:00:00;15.5;863.5;3.1
2013-05-27T12:00:00;16.1;908.8;3.3
2013-05-27T13:00:00;17.3;909.3;3.3
2013-05-27T14:00:00;17.1;863;3.1
2013-05-27T15:00:00;18;771;2.8
2013-05-27T16:00:00;17.8;644.5;2.3
2013-05-27T17:00:00;17.6;489.4;1.8
2013-05-27T18:00:00;16.8;321.8;1.2
2013-05-27T19:00:00;15.6;144.5;0.5
2013-05-27T20:00:00;14.8;26.7;0.1
2013-05-27T21:00:00;13.8;0;
2013-05-27T22:00:00;13.3;0;
2013-05-27T23:00:00;12.6;0;
2013-05-28T00:00:00;12.6;0;
2013-05-28T01:00:00;12.8;0;
2013-05-28T02:00:00;12.3;0;
2013-05-28T03:00:00;11.6;0;
2013-05-28T04:00:00;11;0;
2013-05-28T05:00:00;10.6;3.7;0
2013-05-28T06:00:00;10.3;19.2;0.1
2013-05-28T07:00:00;10;48.1;0.2
2013-05-28T08:00:00;10.3;99.8;0.4
2013-05-28T09:00:00;11;291.5;1
2013-05-28T10:00:00;11.8;521.8;1.9
2013-05-28T11:00:00;12.3;481.8;1.7
2013-05-28T12:00:00;12.1;294.4;1.1
2013-05-28T13:00:00;12.3;216.3;0.8
2013-05-28T14:00:00;11.5;213;0.8
2013-05-28T15:00:00;11.1;331.4;1.2
2013-05-28T16:00:00;11.5;449.1;1.6
2013-05-28T17:00:00;11.6;399.1;1.4
2013-05-28T18:00:00;11.5;251.4;0.9
2013-05-28T19:00:00;11.6;85.3;0.3
2013-05-28T20:00:00;11.3;14.8;0.1
2013-05-28T21:00:00;10.5;0;
2013-05-28T22:00:00;10.5;0;
2013-05-28T23:00:00;10.1;0;
2013-05-29T00:00:00;9.8;0;
2013-05-29T01:00:00;9.6;0;
2013-05-29T02:00:00;9.5;0;
2013-05-29T03:00:00;9.3;0;
2013-05-29T04:00:00;9.3;0;
2013-05-29T05:00:00;8.8;29.6;0.1
2013-05-29T06:00:00;8.8;137.3;0.5
2013-05-29T07:00:00;9.1;263.9;1
2013-05-29T08:00:00;10;459.5;1.7
2013-05-29T09:00:00;11;569.5;2.1
2013-05-29T10:00:00;11.8;545;2
2013-05-29T11:00:00;12.8;472.8;1.7
2013-05-29T12:00:00;12.6;387;1.4
2013-05-29T13:00:00;10.8;261.9;0.9
2013-05-29T14:00:00;11;207.7;0.7
2013-05-29T15:00:00;12.6;179.8;0.6
2013-05-29T16:00:00;12.5;100;0.4
2013-05-29T17:00:00;11.8;70.7;0.3
2013-05-29T18:00:00;12.8;48.4;0.2
2013-05-29T19:00:00;13.1;24.1;0.1
2013-05-29T20:00:00;13.1;11.8;0
2013-05-29T21:00:00;13.1;0;
2013-05-29T22:00:00;12.8;0;
2013-05-29T23:00:00;12.3;0;
2013-05-30T00:00:00;12.1;0;
2013-05-30T01:00:00;12;0;
2013-05-30T02:00:00;12.1;0;
2013-05-30T03:00:00;12.1;0;
2013-05-30T04:00:00;11.8;0;
2013-05-30T05:00:00;11.3;6.4;0
2013-05-30T06:00:00;11.2;27;0.1
2013-05-30T07:00:00;11.3;70.9;0.3
2013-05-30T08:00:00;12;156.1;0.6
2013-05-30T09:00:00;12.1;277.5;1
2013-05-30T10:00:00;12.1;440.6;1.6
2013-05-30T11:00:00;12.6;393;1.4
2013-05-30T12:00:00;13.3;320.6;1.2
2013-05-30T13:00:00;14.6;395;1.4
2013-05-30T14:00:00;15.1;349.6;1.3
2013-05-30T15:00:00;15.3;273.5;1
2013-05-30T16:00:00;14.6;265.4;1
2013-05-30T17:00:00;14.3;200.8;0.7
2013-05-30T18:00:00;14.6;180.9;0.7
2013-05-30T19:00:00;14;104.7;0.4
2013-05-30T20:00:00;13.6;22.8;0.1
2013-05-30T21:00:00;12.8;0;
2013-05-30T22:00:00;12.5;0;
2013-05-30T23:00:00;12.3;0;
2013-05-31T00:00:00;12.1;0;
2013-05-31T01:00:00;12.1;0;
2013-05-31T02:00:00;11.6;0;
2013-05-31T03:00:00;11.5;0;
2013-05-31T04:00:00;11.5;0;
2013-05-31T05:00:00;11.5;24.2;0.1
2013-05-31T06:00:00;11.8;132.1;0.5
2013-05-31T07:00:00;12.3;284.1;1
2013-05-31T08:00:00;12.6;473.8;1.7
2013-05-31T09:00:00;12.8;624.3;2.2
2013-05-31T10:00:00;14;738;2.7
2013-05-31T11:00:00;14.8;828.8;3
2013-05-31T12:00:00;17.3;876.3;3.2
2013-05-31T13:00:00;20.6;883.3;3.2
2013-05-31T14:00:00;21.5;815.3;2.9
2013-05-31T15:00:00;22.3;679;2.4
2013-05-31T16:00:00;22.6;516.8;1.9
2013-05-31T17:00:00;21.8;335.4;1.2
2013-05-31T18:00:00;21.1;206.4;0.7
2013-05-31T19:00:00;20.6;88.4;0.3
2013-05-31T20:00:00;19.6;18.1;0.1
2013-05-31T21:00:00;18.1;0;
2013-05-31T22:00:00;18;0;
2013-05-31T23:00:00;17.3;0;
2013-06-01T00:00:00;16.6;0;
2013-06-01T01:00:00;15;0;
2013-06-01T02:00:00;13.6;0;
2013-06-01T03:00:00;12.3;0;
2013-06-01T04:00:00;11.8;0;
2013-06-01T05:00:00;11.3;36;0.1
2013-06-01T06:00:00;11.6;164.4;0.6
2013-06-01T07:00:00;11.5;321.9;1.2
2013-06-01T08:00:00;12.6;448.5;1.6
2013-06-01T09:00:00;12.8;610.5;2.2
2013-06-01T10:00:00;13.6;727.8;2.6
2013-06-01T11:00:00;13.5;811.8;2.9
2013-06-01T12:00:00;14.3;852.5;3.1
2013-06-01T13:00:00;16.8;840.8;3
2013-06-01T14:00:00;16.6;777.8;2.8
2013-06-01T15:00:00;17.1;654.5;2.4
2013-06-01T16:00:00;16.6;581;2.1
2013-06-01T17:00:00;18.5;433.3;1.6
2013-06-01T18:00:00;18;273;1
2013-06-01T19:00:00;17.3;116.7;0.4
2013-06-01T20:00:00;16.6;25.6;0.1
2013-06-01T21:00:00;14.8;0;
2013-06-01T22:00:00;14.6;0;
2013-06-01T23:00:00;14.6;0;
2013-06-02T00:00:00;13.1;0;
2013-06-02T01:00:00;12.3;0;
2013-06-02T02:00:00;11.3;0;
2013-06-02T03:00:00;11.1;0;
2013-06-02T04:00:00;10.6;0;
2013-06-02T05:00:00;10.8;35.1;0.1
2013-06-02T06:00:00;10.6;142.8;0.5
2013-06-02T07:00:00;10.8;325.3;1.2
2013-06-02T08:00:00;13.6;488.3;1.8
2013-06-02T09:00:00;16.3;639;2.3
2013-06-02T10:00:00;17;769.3;2.8
2013-06-02T11:00:00;17.3;860.5;3.1
2013-06-02T12:00:00;18.6;882.3;3.2
2013-06-02T13:00:00;17.6;909;3.3
2013-06-02T14:00:00;18.6;863.8;3.1
2013-06-02T15:00:00;17.8;775.3;2.8
2013-06-02T16:00:00;20.1;648.5;2.3
2013-06-02T17:00:00;18.6;492.5;1.8
2013-06-02T18:00:00;18.5;323;1.2
2013-06-02T19:00:00;17.6;151.9;0.5
2013-06-02T20:00:00;16.3;33.7;0.1
2013-06-02T21:00:00;15;0;
2013-06-02T22:00:00;13.1;0;
2013-06-02T23:00:00;11.8;0;
2013-06-03T00:00:00;11;0;
2013-06-03T01:00:00;10.1;0;
2013-06-03T02:00:00;8.6;0;
2013-06-03T03:00:00;8.1;0;
2013-06-03T04:00:00;8;0;
2013-06-03T05:00:00;8.1;43;0.2
2013-06-03T06:00:00;9;175.1;0.6
2013-06-03T07:00:00;10.6;336.5;1.2
2013-06-03T08:00:00;12.8;502.6;1.8
2013-06-03T09:00:00;15.3;655;2.4
2013-06-03T10:00:00;17.3;780.3;2.8
2013-06-03T11:00:00;16.8;869.5;3.1
2013-06-03T12:00:00;18.6;915.3;3.3
2013-06-03T13:00:00;18.3;914.5;3.3
2013-06-03T14:00:00;18.8;867.3;3.1
2013-06-03T15:00:00;20;777.5;2.8
2013-06-03T16:00:00;20.1;652;2.3
2013-06-03T17:00:00;17.8;501;1.8
2013-06-03T18:00:00;17.6;325.4;1.2
2013-06-03T19:00:00;16.1;143;0.5
2013-06-03T20:00:00;14.2;34.6;0.1
2013-06-03T21:00:00;13.1;0;
2013-06-03T22:00:00;12.3;0;
2013-06-03T23:00:00;11.3;0;
2013-06-04T00:00:00;11.3;0;
2013-06-04T01:00:00;10.8;0;
2013-06-04T02:00:00;9.8;0;
2013-06-04T03:00:00;9.1;0;
2013-06-04T04:00:00;8.8;0;
2013-06-04T05:00:00;8.5;25.9;0.1
2013-06-04T06:00:00;8.1;92.4;0.3
2013-06-04T07:00:00;8.8;239.9;0.9
2013-06-04T08:00:00;11.5;480.1;1.7
2013-06-04T09:00:00;14.6;630.3;2.3
2013-06-04T10:00:00;15.8;747;2.7
2013-06-04T11:00:00;17.8;828.5;3
2013-06-04T12:00:00;18.3;876.3;3.2
2013-06-04T13:00:00;19.3;887.5;3.2
2013-06-04T14:00:00;20.1;855.5;3.1
2013-06-04T15:00:00;20.1;777.3;2.8
2013-06-04T16:00:00;21;652.3;2.3
2013-06-04T17:00:00;21;501.6;1.8
2013-06-04T18:00:00;20.6;337.8;1.2
2013-06-04T19:00:00;19;176.6;0.6
2013-06-04T20:00:00;17.6;44.9;0.2
2013-06-04T21:00:00;16.1;0;
2013-06-04T22:00:00;15;0;
2013-06-04T23:00:00;13.3;0;
2013-06-05T00:00:00;11.8;0;
2013-06-05T01:00:00;10.6;0;
2013-06-05T02:00:00;10.1;0;
2013-06-05T03:00:00;9.8;0;
2013-06-05T04:00:00;9.3;0.1;0
2013-06-05T05:00:00;9.1;37.6;0.1
2013-06-05T06:00:00;9.1;160.5;0.6
2013-06-05T07:00:00;9.5;331.9;1.2
2013-06-05T08:00:00;9.6;496.6;1.8
2013-06-05T09:00:00;11.1;648.5;2.3
2013-06-05T10:00:00;12.4;766.3;2.8
2013-06-05T11:00:00;14.3;856;3.1
