datetime;temp;solarradiation;solarenergy
2013-06-24T18:00:00;15.4;232;0.8
2013-06-24T19:00:00;15.4;123.4;0.4
2013-06-24T20:00:00;15.8;29.9;0.1
2013-06-24T21:00:00;15.8;0.2;0
2013-06-24T22:00:00;15.1;0;
2013-06-24T23:00:00;14.8;0;
2013-06-25T00:00:00;14.5;0;
2013-06-25T01:00:00;13.1;0;
2013-06-25T02:00:00;13;0;
2013-06-25T03:00:00;12.5;0;
2013-06-25T04:00:00;12;0.4;0
2013-06-25T05:00:00;12.1;50.3;0.2
2013-06-25T06:00:00;12.3;173.1;0.6
2013-06-25T07:00:00;12.8;306.4;1.1
2013-06-25T08:00:00;14.1;474.6;1.7
2013-06-25T09:00:00;15.1;628.5;2.3
2013-06-25T10:00:00;16;737.3;2.7
2013-06-25T11:00:00;16.6;805;2.9
2013-06-25T12:00:00;17.5;747.3;2.7
2013-06-25T13:00:00;17.8;813.5;2.9
2013-06-25T14:00:00;18.1;801;2.9
2013-06-25T15:00:00;18.8;704;2.5
2013-06-25T16:00:00;18.8;495.8;1.8
2013-06-25T17:00:00;18.9;371.5;1.3
2013-06-25T18:00:00;18.9;266.8;1
2013-06-25T19:00:00;19;129.1;0.5
2013-06-25T20:00:00;18.4;40.6;0.1
2013-06-25T21:00:00;17.1;0.4;0
2013-06-25T22:00:00;16.6;0;
2013-06-25T23:00:00;14.6;0;
2013-06-26T00:00:00;13.3;0;
2013-06-26T01:00:00;12.5;0;
2013-06-26T02:00:00;12.3;0;
2013-06-26T03:00:00;10.8;0;
2013-06-26T04:00:00;10.5;0.4;0
2013-06-26T05:00:00;11.1;43.8;0.2
2013-06-26T06:00:00;12.1;159.4;0.6
2013-06-26T07:00:00;12.8;287.8;1
2013-06-26T08:00:00;14;441.5;1.6
2013-06-26T09:00:00;15.3;587.5;2.1
2013-06-26T10:00:00;16.4;700.5;2.5
2013-06-26T11:00:00;17.2;660.8;2.4
2013-06-26T12:00:00;19.5;570.5;2.1
2013-06-26T13:00:00;20.3;505.6;1.8
2013-06-26T14:00:00;20.8;451.1;1.6
2013-06-26T15:00:00;20.6;466.9;1.7
2013-06-26T16:00:00;20.5;419.9;1.5
2013-06-26T17:00:00;20.3;247.8;0.9
2013-06-26T18:00:00;20.3;174.1;0.6
2013-06-26T19:00:00;20.6;76;0.3
2013-06-26T20:00:00;19.8;17.4;0.1
2013-06-26T21:00:00;19.5;0.2;0
2013-06-26T22:00:00;18.1;0;
2013-06-26T23:00:00;16.6;0;
2013-06-27T00:00:00;16.1;0;
2013-06-27T01:00:00;15.1;0;
2013-06-27T02:00:00;13.8;0;
2013-06-27T03:00:00;13.8;0;
2013-06-27T04:00:00;12.8;0.3;0
2013-06-27T05:00:00;12.6;28.1;0.1
2013-06-27T06:00:00;13.1;118.3;0.4
2013-06-27T07:00:00;13.3;252;0.9
2013-06-27T08:00:00;13.8;416.1;1.5
2013-06-27T09:00:00;14.8;524.5;1.9
2013-06-27T10:00:00;16.1;585;2.1
2013-06-27T11:00:00;16.6;620.5;2.2
2013-06-27T12:00:00;17.8;575.3;2.1
2013-06-27T13:00:00;18.5;590.5;2.1
2013-06-27T14:00:00;18.6;433.5;1.6
2013-06-27T15:00:00;19.3;332.6;1.2
2013-06-27T16:00:00;19;265.4;1
2013-06-27T17:00:00;18.8;182.8;0.7
2013-06-27T18:00:00;18.3;128.3;0.5
2013-06-27T19:00:00;17;53.9;0.2
2013-06-27T20:00:00;15.6;16.8;0.1
2013-06-27T21:00:00;14.1;0.1;0
2013-06-27T22:00:00;13.3;0;
2013-06-27T23:00:00;13.1;0;
2013-06-28T00:00:00;12.8;0;
2013-06-28T01:00:00;13.1;0;
2013-06-28T02:00:00;13.1;0;
2013-06-28T03:00:00;13.1;0;
2013-06-28T04:00:00;12.8;0.1;0
2013-06-28T05:00:00;13.1;18.5;0.1
2013-06-28T06:00:00;13.5;81.1;0.3
2013-06-28T07:00:00;14.1;233.8;0.8
2013-06-28T08:00:00;15.1;321.1;1.2
2013-06-28T09:00:00;15.8;309.4;1.1
2013-06-28T10:00:00;16.1;282.9;1
2013-06-28T11:00:00;15.9;309.9;1.1
2013-06-28T12:00:00;16.3;369.5;1.3
2013-06-28T13:00:00;17.1;429.8;1.5
2013-06-28T14:00:00;17.7;296.1;1.1
2013-06-28T15:00:00;18.3;172.8;0.6
2013-06-28T16:00:00;19.8;217;0.8
2013-06-28T17:00:00;20.3;161.4;0.6
2013-06-28T18:00:00;20.1;76.6;0.3
2013-06-28T19:00:00;19.1;30.9;0.1
2013-06-28T20:00:00;19.1;18.2;0.1
2013-06-28T21:00:00;18.3;0.1;0
2013-06-28T22:00:00;17.5;0;
2013-06-28T23:00:00;17.3;0;
2013-06-29T00:00:00;17.1;0;
2013-06-29T01:00:00;17.1;0;
2013-06-29T02:00:00;17.1;0;
2013-06-29T03:00:00;16.3;0;
2013-06-29T04:00:00;15.3;0.3;0
2013-06-29T05:00:00;14.6;32.9;0.1
2013-06-29T06:00:00;14.1;130.1;0.5
2013-06-29T07:00:00;13.8;243.4;0.9
2013-06-29T08:00:00;13.8;377.5;1.4
2013-06-29T09:00:00;14.3;581;2.1
2013-06-29T10:00:00;15.1;745.5;2.7
2013-06-29T11:00:00;16.3;803.8;2.9
2013-06-29T12:00:00;17.1;870.5;3.1
2013-06-29T13:00:00;18.1;870.8;3.1
2013-06-29T14:00:00;19.3;827.5;3
2013-06-29T15:00:00;20.5;744.8;2.7
2013-06-29T16:00:00;20.3;626.3;2.3
2013-06-29T17:00:00;21.3;317.5;1.1
2013-06-29T18:00:00;21.5;180.5;0.6
2013-06-29T19:00:00;20.3;90.1;0.3
2013-06-29T20:00:00;20.1;26.3;0.1
2013-06-29T21:00:00;19.8;0.2;0
2013-06-29T22:00:00;18.6;0;
2013-06-29T23:00:00;17.7;0;
2013-06-30T00:00:00;18.3;0;
2013-06-30T01:00:00;18.5;0;
2013-06-30T02:00:00;18.1;0;
2013-06-30T03:00:00;17.8;0;
2013-06-30T04:00:00;16.6;0.3;0
2013-06-30T05:00:00;15.6;45.8;0.2
2013-06-30T06:00:00;15.3;159.4;0.6
2013-06-30T07:00:00;16.1;287.5;1
2013-06-30T08:00:00;16.3;434.1;1.6
2013-06-30T09:00:00;17.4;607.3;2.2
2013-06-30T10:00:00;18.4;729.5;2.6
2013-06-30T11:00:00;21.4;782.8;2.8
2013-06-30T12:00:00;23.2;803;2.9
2013-06-30T13:00:00;23.8;848.8;3.1
2013-06-30T14:00:00;25.1;826.5;3
2013-06-30T15:00:00;25.6;735.3;2.6
2013-06-30T16:00:00;25.8;615.8;2.2
2013-06-30T17:00:00;25.6;466.8;1.7
2013-06-30T18:00:00;25.1;307.3;1.1
2013-06-30T19:00:00;23.6;155.5;0.6
2013-06-30T20:00:00;21.6;39;0.1
2013-06-30T21:00:00;20.5;0.2;0
2013-06-30T22:00:00;19.3;0;
2013-06-30T23:00:00;16.8;0;
2013-07-01T00:00:00;15.3;0;
2013-07-01T01:00:00;14.6;0;
2013-07-01T02:00:00;14.5;0;
2013-07-01T03:00:00;14.5;0;
2013-07-01T04:00:00;14.6;0.2;0
2013-07-01T05:00:00;14.1;26.3;0.1
2013-07-01T06:00:00;14.1;73.7;0.3
2013-07-01T07:00:00;14.3;161.3;0.6
2013-07-01T08:00:00;15.3;290;1
2013-07-01T09:00:00;15.8;392.3;1.4
2013-07-01T10:00:00;17;597.3;2.2
2013-07-01T11:00:00;17.6;830.3;3
2013-07-01T12:00:00;18.3;903.3;3.3
2013-07-01T13:00:00;19.1;885.3;3.2
2013-07-01T14:00:00;19.8;608.3;2.2
2013-07-01T15:00:00;19.8;471.6;1.7
2013-07-01T16:00:00;19.4;584.3;2.1
2013-07-01T17:00:00;19.6;465.5;1.7
2013-07-01T18:00:00;20.3;249;0.9
2013-07-01T19:00:00;18.9;119.2;0.4
2013-07-01T20:00:00;18.3;37.5;0.1
2013-07-01T21:00:00;17.1;0.2;0
2013-07-01T22:00:00;16.8;0;
2013-07-01T23:00:00;15.5;0;
2013-07-02T00:00:00;15.1;0;
2013-07-02T01:00:00;14.5;0;
2013-07-02T02:00:00;14.3;0;
2013-07-02T03:00:00;13.6;0;
2013-07-02T04:00:00;13.1;0.2;0
2013-07-02T05:00:00;12.3;33.8;0.1
2013-07-02T06:00:00;12.6;133.5;0.5
2013-07-02T07:00:00;13.1;241.1;0.9
2013-07-02T08:00:00;14.5;347;1.2
2013-07-02T09:00:00;14.8;452.6;1.6
2013-07-02T10:00:00;15.3;508.5;1.8
2013-07-02T11:00:00;15.5;584;2.1
2013-07-02T12:00:00;16.5;699.8;2.5
2013-07-02T13:00:00;16.8;721.8;2.6
2013-07-02T14:00:00;17.1;689.3;2.5
2013-07-02T15:00:00;17.6;521;1.9
2013-07-02T16:00:00;18.3;267.9;1
2013-07-02T17:00:00;16.8;146.8;0.5
2013-07-02T18:00:00;16.3;77.9;0.3
2013-07-02T19:00:00;15.8;48;0.2
2013-07-02T20:00:00;15.6;20.5;0.1
2013-07-02T21:00:00;15.3;0.1;0
2013-07-02T22:00:00;15.5;0;
2013-07-02T23:00:00;15.3;0;
2013-07-03T00:00:00;15.5;0;
2013-07-03T01:00:00;15.3;0;
2013-07-03T02:00:00;15.1;0;
2013-07-03T03:00:00;15.1;0;
2013-07-03T04:00:00;14.6;0;
2013-07-03T05:00:00;14.6;18.5;0.1
2013-07-03T06:00:00;14.6;90.8;0.3
2013-07-03T07:00:00;15.1;224.4;0.8
2013-07-03T08:00:00;15.6;326.4;1.2
2013-07-03T09:00:00;16.1;415.1;1.5
2013-07-03T10:00:00;16.8;567.8;2
2013-07-03T11:00:00;16.8;554.5;2
2013-07-03T12:00:00;19.1;585.3;2.1
2013-07-03T13:00:00;18.8;589.3;2.1
2013-07-03T14:00:00;18.9;318.3;1.1
2013-07-03T15:00:00;19.6;350.6;1.3
2013-07-03T16:00:00;20;419.5;1.5
2013-07-03T17:00:00;19.6;328.4;1.2
2013-07-03T18:00:00;19.6;253.8;0.9
2013-07-03T19:00:00;19.3;137.4;0.5
2013-07-03T20:00:00;18.5;39.3;0.1
2013-07-03T21:00:00;18.5;0.1;0
2013-07-03T22:00:00;17.6;0;
2013-07-03T23:00:00;16.8;0;
2013-07-04T00:00:00;15.8;0;
2013-07-04T01:00:00;14.8;0;
2013-07-04T02:00:00;13.8;0;
2013-07-04T03:00:00;13.1;0;
2013-07-04T04:00:00;13;0.2;0
2013-07-04T05:00:00;13.3;45.9;0.2
2013-07-04T06:00:00;13.6;153.4;0.6
2013-07-04T07:00:00;14;241.5;0.9
2013-07-04T08:00:00;15.6;330.9;1.2
2013-07-04T09:00:00;17.1;435.9;1.6
2013-07-04T10:00:00;17.8;515;1.9
2013-07-04T11:00:00;18.6;581.8;2.1
2013-07-04T12:00:00;20.8;607.5;2.2
2013-07-04T13:00:00;21.3;701;2.5
2013-07-04T14:00:00;21.5;750.5;2.7
2013-07-04T15:00:00;21.8;691.3;2.5
2013-07-04T16:00:00;23;536.8;1.9
2013-07-04T17:00:00;23.3;422.4;1.5
2013-07-04T18:00:00;22.8;294.4;1.1
2013-07-04T19:00:00;22.6;156.3;0.6
2013-07-04T20:00:00;22.1;42.5;0.2
2013-07-04T21:00:00;20.6;0.2;0
2013-07-04T22:00:00;18.6;0;
2013-07-04T23:00:00;17.8;0;
2013-07-05T00:00:00;16.8;0;
2013-07-05T01:00:00;15.6;0;
2013-07-05T02:00:00;15.1;0;
2013-07-05T03:00:00;13.8;0;
2013-07-05T04:00:00;13.1;0.1;0
2013-07-05T05:00:00;13.1;41.4;0.1
2013-07-05T06:00:00;13;158.9;0.6
2013-07-05T07:00:00;15;308.4;1.1
2013-07-05T08:00:00;17;478;1.7
2013-07-05T09:00:00;18.6;626;2.3
2013-07-05T10:00:00;20;744;2.7
2013-07-05T11:00:00;20.8;831;3
2013-07-05T12:00:00;22.1;876.3;3.2
2013-07-05T13:00:00;24;868;3.1
2013-07-05T14:00:00;24.5;817.5;2.9
2013-07-05T15:00:00;24.1;727;2.6
2013-07-05T16:00:00;24.9;612.3;2.2
2013-07-05T17:00:00;25;464.4;1.7
2013-07-05T18:00:00;24.8;306.9;1.1
2013-07-05T19:00:00;23.6;152.8;0.6
2013-07-05T20:00:00;22.8;38.4;0.1
2013-07-05T21:00:00;21.3;0.1;0
2013-07-05T22:00:00;19.6;0;
2013-07-05T23:00:00;18.5;0;
2013-07-06T00:00:00;17.3;0;
2013-07-06T01:00:00;16.5;0;
2013-07-06T02:00:00;16.1;0;
2013-07-06T03:00:00;15.3;0;
2013-07-06T04:00:00;14.6;0.1;0
2013-07-06T05:00:00;14.6;38.1;0.1
2013-07-06T06:00:00;15;144.1;0.5
2013-07-06T07:00:00;15.3;278.1;1
2013-07-06T08:00:00;16.9;453;1.6
2013-07-06T09:00:00;19.5;599.8;2.2
2013-07-06T10:00:00;20.8;722;2.6
2013-07-06T11:00:00;22.6;810;2.9
2013-07-06T12:00:00;23.8;858.5;3.1
2013-07-06T13:00:00;24.8;871.8;3.1
2013-07-06T14:00:00;26;826.3;3
2013-07-06T15:00:00;27;738.5;2.7
2013-07-06T16:00:00;26.6;607.5;2.2
2013-07-06T17:00:00;26.6;460.4;1.7
2013-07-06T18:00:00;26.8;302;1.1
2013-07-06T19:00:00;25.1;146.7;0.5
2013-07-06T20:00:00;23.7;35.8;0.1
2013-07-06T21:00:00;22.1;0.1;0
2013-07-06T22:00:00;21.1;0;
2013-07-06T23:00:00;20;0;
2013-07-07T00:00:00;18.8;0;
2013-07-07T01:00:00;18.1;0;
2013-07-07T02:00:00;17.1;0;
2013-07-07T03:00:00;16.6;0;
2013-07-07T04:00:00;16.5;0.1;0
2013-07-07T05:00:00;15.8;34.5;0.1
2013-07-07T06:00:00;15.6;143.4;0.5
2013-07-07T07:00:00;16.9;289.9;1
2013-07-07T08:00:00;19.1;443.3;1.6
2013-07-07T09:00:00;21.8;586.5;2.1
2013-07-07T10:00:00;23.3;723;2.6
2013-07-07T11:00:00;24.8;807.8;2.9
2013-07-07T12:00:00;25.8;851;3.1
2013-07-07T13:00:00;27.1;862.5;3.1
2013-07-07T14:00:00;27.8;816.3;2.9
2013-07-07T15:00:00;27.3;729.3;2.6
2013-07-07T16:00:00;27.3;611.8;2.2
2013-07-07T17:00:00;26.7;465.6;1.7
2013-07-07T18:00:00;26.1;308.9;1.1
2013-07-07T19:00:00;24.7;158.9;0.6
2013-07-07T20:00:00;23.4;39.8;0.1
2013-07-07T21:00:00;22.1;0.1;0
2013-07-07T22:00:00;20.8;0;
2013-07-07T23:00:00;20.1;0;
2013-07-08T00:00:00;19.3;0;
2013-07-08T01:00:00;18.8;0;
2013-07-08T02:00:00;17.8;0;
2013-07-08T03:00:00;17.3;0;
2013-07-08T04:00:00;16.6;0.1;0
2013-07-08T05:00:00;16;41.2;0.1
2013-07-08T06:00:00;15.6;165.3;0.6
2013-07-08T07:00:00;16.1;319.3;1.1
2013-07-08T08:00:00;17.2;479.1;1.7
2013-07-08T09:00:00;20;625.8;2.3
2013-07-08T10:00:00;21.6;756.8;2.7
2013-07-08T11:00:00;22.8;842.3;3
2013-07-08T12:00:00;23.6;885.5;3.2
2013-07-08T13:00:00;24.8;885.3;3.2
2013-07-08T14:00:00;24.7;837.8;3
2013-07-08T15:00:00;24.6;748;2.7
2013-07-08T16:00:00;25.6;623.3;2.2
2013-07-08T17:00:00;25.2;474;1.7
2013-07-08T18:00:00;24.8;313;1.1
2013-07-08T19:00:00;23.8;151.2;0.5
2013-07-08T20:00:00;22.1;36.2;0.1
2013-07-08T21:00:00;20.6;0;
2013-07-08T22:00:00;19;0;
2013-07-08T23:00:00;18;0;
2013-07-09T00:00:00;16.8;0;
2013-07-09T01:00:00;16.1;0;
2013-07-09T02:00:00;14.8;0;
2013-07-09T03:00:00;14.1;0;
2013-07-09T04:00:00;13.5;0;
2013-07-09T05:00:00;12.6;38.6;0.1
2013-07-09T06:00:00;12.3;160.1;0.6
2013-07-09T07:00:00;12.7;317.5;1.1
2013-07-09T08:00:00;13.9;478.8;1.7
2013-07-09T09:00:00;15.7;629.3;2.3
2013-07-09T10:00:00;17.4;753.3;2.7
2013-07-09T11:00:00;19.7;843.8;3
2013-07-09T12:00:00;21.4;892;3.2
2013-07-09T13:00:00;23.3;895.3;3.2
2013-07-09T14:00:00;24.8;849.8;3.1
2013-07-09T15:00:00;25;760.3;2.7
2013-07-09T16:00:00;25.6;632.5;2.3
2013-07-09T17:00:00;26.3;483.1;1.7
2013-07-09T18:00:00;25.8;321.5;1.2
2013-07-09T19:00:00;23.9;162.6;0.6
2013-07-09T20:00:00;21.9;39.1;0.1
2013-07-09T21:00:00;20.7;0;
2013-07-09T22:00:00;18.9;0;
2013-07-09T23:00:00;17.6;0;
2013-07-10T00:00:00;16.6;0;
2013-07-10T01:00:00;16.1;0;
2013-07-10T02:00:00;15.6;0;
2013-07-10T03:00:00;15.6;0;
2013-07-10T04:00:00;14.8;0;
2013-07-10T05:00:00;14.5;36.3;0.1
2013-07-10T06:00:00;14.3;155.1;0.6
2013-07-10T07:00:00;14.8;313.1;1.1
2013-07-10T08:00:00;17.1;473.8;1.7
2013-07-10T09:00:00;19.6;621.8;2.2
2013-07-10T10:00:00;20.8;744;2.7
2013-07-10T11:00:00;22.3;830;3
2013-07-10T12:00:00;22.6;872.5;3.1
2013-07-10T13:00:00;22.4;867.3;3.1
2013-07-10T14:00:00;23.3;797.8;2.9
2013-07-10T15:00:00;23.8;665;2.4
2013-07-10T16:00:00;23.1;428.4;1.5
2013-07-10T17:00:00;23;357.9;1.3
2013-07-10T18:00:00;22.3;252.1;0.9
2013-07-10T19:00:00;20.8;133.9;0.5
2013-07-10T20:00:00;19.6;33.6;0.1
2013-07-10T21:00:00;17.8;0;
2013-07-10T22:00:00;13.2;0;
2013-07-10T23:00:00;14.6;0;
2013-07-11T00:00:00;13.6;0;
2013-07-11T01:00:00;13.1;0;
2013-07-11T02:00:00;12.8;0;
2013-07-11T03:00:00;12.8;0;
2013-07-11T04:00:00;12.5;0;
2013-07-11T05:00:00;12.3;19;0.1
2013-07-11T06:00:00;12.3;73.5;0.3
2013-07-11T07:00:00;12.3;205.1;0.7
2013-07-11T08:00:00;12.6;341.3;1.2
2013-07-11T09:00:00;13.1;543.8;2
2013-07-11T10:00:00;14.5;724.5;2.6
2013-07-11T11:00:00;16.3;841.8;3
2013-07-11T12:00:00;17.3;891;3.2
2013-07-11T13:00:00;18.3;882.5;3.2
2013-07-11T14:00:00;20.6;830.5;3
2013-07-11T15:00:00;21.6;737;2.7
2013-07-11T16:00:00;19.9;617.5;2.2
2013-07-11T17:00:00;22.3;468.9;1.7
2013-07-11T18:00:00;22.5;310;1.1
2013-07-11T19:00:00;19.9;156.6;0.6
2013-07-11T20:00:00;18.1;36.8;0.1
2013-07-11T21:00:00;16.4;0;
2013-07-11T22:00:00;15.3;0;
2013-07-11T23:00:00;14.6;0;
2013-07-12T00:00:00;14.1;0;
2013-07-12T01:00:00;13.8;0;
2013-07-12T02:00:00;14.1;0;
2013-07-12T03:00:00;13.8;0;
2013-07-12T04:00:00;13.3;0;
2013-07-12T05:00:00;12.6;34;0.1
2013-07-12T06:00:00;12.3;143.3;0.5
2013-07-12T07:00:00;13.1;294.9;1.1
2013-07-12T08:00:00;13.5;423.8;1.5
2013-07-12T09:00:00;13.8;587.3;2.1
2013-07-12T10:00:00;14.3;645.8;2.3
2013-07-12T11:00:00;15.8;775.5;2.8
2013-07-12T12:00:00;18.1;824.5;3
2013-07-12T13:00:00;19.8;788.5;2.8
2013-07-12T14:00:00;21.3;753;2.7
2013-07-12T15:00:00;21.9;683;2.5
2013-07-12T16:00:00;23.3;578;2.1
2013-07-12T17:00:00;24.1;394.9;1.4
2013-07-12T18:00:00;24.3;204;0.7
2013-07-12T19:00:00;24.3;79.5;0.3
2013-07-12T20:00:00;23.6;19.5;0.1
2013-07-12T21:00:00;21.8;0;
2013-07-12T22:00:00;20.6;0;
2013-07-12T23:00:00;18.8;0;
2013-07-13T00:00:00;17.4;0;
2013-07-13T01:00:00;16.8;0;
2013-07-13T02:00:00;16.8;0;
2013-07-13T03:00:00;16.1;0;
2013-07-13T04:00:00;16.1;0;
2013-07-13T05:00:00;15.3;29.5;0.1
2013-07-13T06:00:00;15.3;136.1;0.5
2013-07-13T07:00:00;16.3;270.3;1
2013-07-13T08:00:00;18.3;437.8;1.6
2013-07-13T09:00:00;21.5;585.3;2.1
2013-07-13T10:00:00;23.8;705;2.5
2013-07-13T11:00:00;26.5;791;2.8
2013-07-13T12:00:00;27.3;836.5;3
2013-07-13T13:00:00;27.9;827;3
2013-07-13T14:00:00;28.8;778.5;2.8
2013-07-13T15:00:00;29.3;692.8;2.5
2013-07-13T16:00:00;29.4;573.5;2.1
2013-07-13T17:00:00;29.8;427.6;1.5
2013-07-13T18:00:00;29.5;272.6;1
2013-07-13T19:00:00;28.3;134.6;0.5
2013-07-13T20:00:00;27.1;29.2;0.1
2013-07-13T21:00:00;25.6;0;
2013-07-13T22:00:00;23.8;0;
2013-07-13T23:00:00;22.6;0;
2013-07-14T00:00:00;20.8;0;
2013-07-14T01:00:00;19.5;0;
2013-07-14T02:00:00;19;0;
2013-07-14T03:00:00;18.5;0;
2013-07-14T04:00:00;18.3;0;
2013-07-14T05:00:00;18;29.9;0.1
2013-07-14T06:00:00;17.6;127.1;0.5
2013-07-14T07:00:00;19.3;216.9;0.8
2013-07-14T08:00:00;19.8;379.1;1.4
2013-07-14T09:00:00;21.6;556.5;2
2013-07-14T10:00:00;23.8;695.8;2.5
2013-07-14T11:00:00;25.1;784.5;2.8
2013-07-14T12:00:00;26.3;831.5;3
2013-07-14T13:00:00;26.6;836.8;3
2013-07-14T14:00:00;28.3;788.5;2.8
2013-07-14T15:00:00;28.1;702.3;2.5
2013-07-14T16:00:00;27.9;569.3;2
2013-07-14T17:00:00;28.1;416.3;1.5
2013-07-14T18:00:00;27.9;266.9;1
2013-07-14T19:00:00;27;121.4;0.4
2013-07-14T20:00:00;26.6;26.3;0.1
2013-07-14T21:00:00;25.1;0;
2013-07-14T22:00:00;24.1;0;
2013-07-14T23:00:00;23.8;0;
2013-07-15T00:00:00;23.1;0;
2013-07-15T01:00:00;21.8;0;
2013-07-15T02:00:00;22;0;
2013-07-15T03:00:00;21.1;0;
2013-07-15T04:00:00;20.3;0;
2013-07-15T05:00:00;19.3;29.4;0.1
2013-07-15T06:00:00;18.8;140.5;0.5
2013-07-15T07:00:00;18.6;300.8;1.1
2013-07-15T08:00:00;20;461;1.7
2013-07-15T09:00:00;22.3;610.3;2.2
2013-07-15T10:00:00;24;734.8;2.6
2013-07-15T11:00:00;25.1;822.5;3
2013-07-15T12:00:00;26.8;869;3.1
2013-07-15T13:00:00;27.8;864.8;3.1
2013-07-15T14:00:00;29.6;823;3
2013-07-15T15:00:00;29.3;738.5;2.7
2013-07-15T16:00:00;28.8;610.5;2.2
2013-07-15T17:00:00;29.8;452.6;1.6
2013-07-15T18:00:00;29.5;290.8;1
2013-07-15T19:00:00;28.1;141.8;0.5
2013-07-15T20:00:00;27.3;30.2;0.1
2013-07-15T21:00:00;26.3;0;
2013-07-15T22:00:00;24.8;0;
2013-07-15T23:00:00;23.6;0;
2013-07-16T00:00:00;22.1;0;
2013-07-16T01:00:00;21.6;0;
2013-07-16T02:00:00;19.6;0;
2013-07-16T03:00:00;18.8;0;
2013-07-16T04:00:00;18.3;0;
2013-07-16T05:00:00;18;9.9;0
